user_id,item_list
147,3497 5930 25133 24823 21061 3744 19769 5469 11848 588
148,23154 2426 10594 17546 5607 7333 1583 25407 18636 9322
149,21653 23666 21552 12056 10786 5717 12734 21583 24227 11384
150,17723 19089 23600 19709 20095 9089 20146 24128 8431 23189
151,19480 3169 525 2932 9664 8158 23481 10979 19049 18999
152,12214 7635 16537 2061 3261 8828 21619 7175 13902 1830
153,9195 20210 15182 18412 13609 427 9118 15783 5032 16263
154,17320 9859 9140 18484 18839 1225 19961 24098 24660 9145
155,12365 13837 4620 13014 11792 12056 13363 18528 18176 1669
156,25407 10594 15691 9555 23154 18452 1583 10834 2492 10981
157,11499 9475 3855 24746 4282 627 18317 21260 7109 22056
158,5150 15196 17546 18367 3261 17517 9511 7144 2370 18184
159,20919 22151 18687 23844 7030 16871 13954 4447 591 15064
160,12601 21355 22731 4871 2375 6047 679 3913 11354 11197
161,3827 9341 17240 414 8026 12574 16978 16514 19944 12571
162,3473 22128 18293 22750 12875 20363 21552 21342 15915 6039
163,14641 25197 21277 18394 11832 166 5581 6952 18882 19871
164,8322 4878 25407 20146 14706 1573 1577 11535 17819 12214
165,5717 7639 21552 11072 24410 8704 4620 12061 4209 8524
166,12273 20167 17179 7639 19922 11159 4209 20518 12710 2016
167,6878 13711 2426 4980 22848 13136 18392 17209 11991 10834
168,5593 14684 6088 16630 8560 21552 491 15903 6198 12630
169,25407 15691 2426 7494 23154 1583 7991 10594 23141 20095
170,22801 13663 4366 16402 24750 17951 20863 5952 22426 20330
171,4512 25675 23424 12923 7202 10789 19401 22359 9851 24075
172,19781 11792 11731 19114 24908 9243 12983 10514 867 23056
173,17209 13136 9733 2426 16854 20863 12050 4980 5669 13806
174,13294 6073 13928 3264 2434 12889 22010 10311 11003 16651
175,2507 7632 23530 5756 13863 16667 25517 25957 8430 20626
176,6004 24575 10885 23127 12061 2300 21854 2333 22646 2839
177,25407 6734 10594 21920 9555 1583 10834 19655 18452 17143
178,22657 6599 13555 8251 2759 7639 23909 15490 11328 15830
179,8304 24484 15764 24093 16218 16197 15343 18554 11605 20356
180,2579 23832 14876 3423 4338 2597 20074 3556 20664 22629
181,19480 8251 19089 19709 13797 525 9591 20108 21552 14895
182,15903 17517 5150 18367 14554 19973 17546 3261 22075 5641
183,23600 19709 23481 12409 7494 17723 20095 17760 5522 9664
184,15749 9683 15873 16231 10073 2023 10491 4629 20651 14654
185,5250 5673 6363 3185 15809 9464 25102 25453 15072 15396
186,7583 7553 16394 17877 7013 7742 6831 23895 24577 22554
187,10747 7243 19518 23879 2825 25170 1254 21139 12271 13763
188,11748 24577 10747 8649 9017 6454 1095 17247 17451 3901
189,16772 25407 8097 5044 15691 17229 23141 9555 9992 7095
190,25171 5108 24994 5 8316 10594 10345 23154 1296 15730
191,13690 6282 9167 1040 8691 5036 11613 21490 16375 6242
192,15764 24093 8304 17820 5412 24109 4803 3997 57 6897
193,3656 484 17013 14185 11848 18404 18305 13760 19468 3921
194,18259 13348 24566 11367 1538 6686 24075 15256 24102 25199
195,10020 6239 19761 7030 20057 9816 21350 24628 3367 2285
196,19985 24383 3497 681 22564 6044 16836 10021 6900 4147
197,5150 22075 16266 17586 4118 16489 7426 15644 1547 592
198,22646 6088 2868 23536 2090 3983 5717 9591 12061 18190
199,8249 9041 23991 7133 6446 11121 14684 5385 9250 1714
200,13415 7494 1432 19666 7341 11802 20083 5491 388 19525
201,20146 19480 1634 24355 23263 17257 16562 12978 19089 3983
202,868 24586 9614 4341 5626 17407 6520 1898 24164 25575
203,4289 13686 4444 8987 14253 1097 9112 8244 17745 9679
204,12061 9851 11384 8560 25675 24075 9591 3574 1863 4209
205,23536 18190 2333 21854 18872 5717 18528 15459 6088 3983
206,3668 23666 2333 17858 11987 19781 24850 2344 15445 9497
207,6239 8158 23628 6760 14609 7174 25740 15006 10948 18300
208,13415 25698 6865 11540 388 18995 11802 20083 5491 2095
209,19874 4502 18419 17668 24355 10418 15234 20212 4888 5581
210,25034 7016 17908 24333 12953 8339 6760 9451 2798 20915
211,6380 6901 15655 14100 5279 25968 879 13026 1341 727
212,4728 2448 7720 3070 6827 19089 16948 7836 13923 153
213,16862 11876 1050 10895 8538 1866 17525 19231 18463 21099
214,24075 10220 10269 17723 8531 12550 10803 9005 12742 11223
215,7709 8676 25663 22500 18245 15925 13207 7708 15371 1479
216,6510 23398 14396 7012 16758 6014 19504 9304 4723 18721
217,3348 562 3469 4779 878 17162 23024 11987 9497 16878
218,19010 21493 10766 15196 12142 21384 17546 16879 817 12319
219,8709 497 9716 18793 9662 15559 12048 9769 13424 22548
220,24075 9438 22554 10269 12061 15564 24894 18293 10786 9851
221,19826 7939 21825 17958 801 13733 8352 2691 4284 6752
222,14684 4502 20308 18419 5581 10418 7883 20146 7494 14137
223,15387 2894 6502 7233 7639 24900 18523 25187 16308 19436
224,2485 19340 3788 15645 22949 15795 10162 23902 23922 2001
225,16772 25407 24143 8990 16431 17625 7011 9460 15954 14362
226,13019 16399 4756 14044 24861 13622 24329 14070 24536 2839
227,15363 11832 11737 7883 4502 19970 23404 6142 19874 12252
228,4296 18574 4203 21973 7388 8649 17651 20209 12630 17917
229,20637 8079 20613 8100 16177 1778 4384 891 17248 14374
230,6097 711 19823 17109 22217 25894 15739 25834 7946 21373
231,24075 22554 14978 13306 23707 20988 10786 14811 19928 11658
232,20706 21281 13635 11792 18684 4126 19255 14129 11524 3164
233,195 5862 10569 25938 13625 14666 5152 10443 21024 11497
234,16577 11197 5930 306 16772 12601 12943 625 23696 11354
235,23659 21042 25416 22731 16942 19551 21449 10151 16577 24202
236,6088 22646 15459 14418 13541 22359 22003 10789 9591 12061
237,91 14838 8959 21473 17857 19063 11896 23647 22981 7898
238,5497 6139 18330 21872 20820 16897 7114 15394 5475 4215
239,10513 21802 20911 11597 6616 15905 10005 15330 13756 24675
240,10730 21920 588 11991 18551 10467 534 9300 19822 13725
241,11369 10002 6121 10996 19123 3782 21780 10396 20003 9358
242,1397 10592 7487 15275 9060 1188 16810 17680 19044 5631
243,11832 16362 23020 615 1393 4411 14395 19970 10249 6952
244,5078 25675 9438 14684 24075 14562 359 4502 16324 8395
245,5487 1785 23536 9284 7885 999 11716 18190 16966 3835
246,2426 1583 10594 7991 6734 12818 18392 5044 19468 10981
247,23004 24230 10073 13752 18462 10753 24216 22750 17668 15124
248,281 1771 15929 656 13522 7728 195 8544 25142 19492
249,19089 7494 17723 18984 20146 8894 11658 12409 16630 8431
250,12719 23335 5152 11067 9159 19653 7728 14382 5689 14208
251,6320 18501 3613 19526 9190 20281 17717 855 11480 15271
252,24546 25766 10347 2281 16124 9526 6096 12777 175 377
253,341 5284 13552 23534 24985 6419 15793 19482 3716 17114
254,9438 25675 25407 5942 12061 9851 22554 10786 1888 23799
255,14006 3667 4559 21757 6127 25486 23838 3181 12937 12845
256,14462 13290 10108 23043 19960 23385 13072 7484 7861 13164
257,14684 2426 4502 9555 23154 7883 10418 15234 12818 10834
258,23600 2832 4825 20095 13138 11638 23989 23481 12409 16630
259,17637 8395 2459 3916 14386 6652 16324 20345 5078 22864
260,25407 6734 9555 18392 10834 12050 1583 10792 6878 22010
261,11855 7030 16301 3281 15914 22229 18687 1750 979 19577
262,8492 7932 6222 19792 2441 11430 468 21495 16018 13831
263,14396 11645 18949 25711 19857 8446 13020 7312 5195 13649
264,24355 18419 10418 5581 20308 5078 17668 17637 11737 20553
265,4543 10269 12061 24075 3556 9851 13152 9934 22836 19089
266,13490 5475 15394 8545 15612 9096 2485 16897 18685 17337
267,16460 18486 3127 4564 25623 11604 21733 692 20434 20073
268,15691 2426 9555 23154 23141 1583 6446 12818 13226 7095
269,5044 5646 11295 1711 23305 4476 10035 19709 24163 19089
270,21854 23536 2333 11792 4254 13541 1192 15459 15327 9218
271,773 991 11050 637 8538 9851 18268 23568 11512 3768
272,25675 7202 4512 19401 24075 18293 9438 25260 12755 19564
273,2426 9555 23154 23141 6734 7991 13711 16906 9701 18392
274,17517 8318 25167 2756 20311 12142 22601 24589 3799 19828
275,7487 17860 12453 604 3506 22410 4296 1397 16647 12171
276,15898 18727 21705 20819 6042 704 9871 2088 16979 21843
277,5717 12341 18114 18190 13541 23536 9284 13837 6662 2333
278,24420 15379 11979 22021 7540 14339 388 12405 11778 1780
279,2278 10604 23985 13513 12579 18745 5862 9698 14516 7648
280,15231 23403 24355 4502 1727 4257 16214 18419 5543 15013
281,2333 12061 13541 23711 18190 21854 23536 10786 10450 2300
282,23071 16711 5686 3810 8397 6727 717 16823 5399 6065
283,4620 18190 5717 23536 15327 2333 6088 2868 8285 15335
284,9819 15234 4502 14684 12214 1714 6003 14317 1999 18419
285,7109 25886 6743 15234 15196 13865 12789 22846 15903 22609
286,1863 12061 10184 18122 6923 637 17471 17785 13290 773
287,17369 10328 24200 8537 8797 16811 6280 5933 17512 13652
288,8220 9234 19363 18533 15161 7920 8742 11875 3086 18878
289,13433 5915 158 3527 20553 25494 14104 19007 24418 10839
290,471 21704 3418 24962 11854 6279 11504 22327 12876 16178
291,10865 4787 22847 13885 3296 4444 6464 1211 18193 24733
292,7333 17546 3971 23689 7568 7207 17581 6712 2873 10766
293,9508 18246 4796 6662 2910 23711 23127 11432 21938 12061
294,23450 9876 10588 14625 3853 7724 7964 14089 13336 17799
295,8784 1808 13708 9477 19429 20766 359 25957 5770 20406
296,25407 19089 9555 15691 11295 16630 7494 10594 8894 23600
297,25766 11702 3527 14104 16011 17323 12087 21505 17915 13319
298,18512 9829 8769 10820 15827 20981 23109 14684 17190 4825
299,14436 25621 19427 8338 20596 8274 23579 22799 24425 15852
300,10226 20367 491 13052 14356 15524 21135 25407 11906 9992
301,12409 19709 17723 20095 2665 16630 19480 22121 8894 23481
302,10789 1378 25903 6926 6088 21890 12550 13009 8678 14777
303,18636 17546 7144 5150 4118 15903 10766 9741 22075 19973
304,8704 23481 14291 23600 19910 11687 12273 22511 21552 8544
305,23258 9284 18190 23536 5717 23711 13541 15327 11716 9029
306,13686 11357 3905 14253 1566 22884 17745 1097 15993 862
307,18838 14038 6600 17525 18246 16264 12061 7313 2333 11702
308,2333 2868 18190 13541 3983 21854 4620 21464 23258 15459
309,23597 9781 7188 176 9813 14006 20073 836 4991 520
310,20657 19379 24877 16176 20146 22445 25407 21362 1240 8894
311,8709 20300 3037 497 15559 24958 16172 18793 11289 5032
312,18190 5717 3835 9284 13541 15327 18114 7849 16112 921
313,22554 25675 22750 24075 6632 6294 22128 942 924 6521
314,6 11702 24199 4025 13810 19030 5915 2281 22622 17915
315,6088 2333 13541 5717 1863 10450 18190 11792 4620 9315
316,19175 24156 17647 25955 20218 8269 4129 2615 14753 10542
317,10009 2333 20496 13118 7235 19114 4209 16503 23711 6521
318,20892 8114 15207 1121 3066 21067 2327 19185 22268 17478
319,3631 21266 2421 3551 3660 25587 12676 21259 10269 9035
320,12601 679 25738 3198 19852 6446 4351 21042 4871 19452
321,21802 24675 20163 15905 13494 17145 23289 25281 6616 11597
322,29 17429 15621 2916 2870 5291 15595 12197 19119 4045
323,14684 7450 2159 18419 23034 10722 13117 1258 20308 19213
324,15899 2639 22158 2401 10620 20 11772 9649 8990 15650
325,359 8395 2835 20345 9942 17637 16534 11242 20375 2459
326,1004 25558 13791 14937 20722 15256 18241 18789 7557 25142
327,9645 17925 4846 16597 24929 20438 1740 9699 19739 12211
328,7946 19948 10792 22010 2492 9370 12165 9607 5 24874
329,18512 19874 14684 14534 11832 22652 9036 3625 18419 1300
330,10269 9438 22554 12061 10786 9851 5942 18293 25260 15564
331,24969 25271 18053 5187 23153 1109 8321 23749 16266 11979
332,20290 12273 21030 2197 12710 14978 23799 773 8538 17760
333,5717 18190 6088 11792 4620 9284 10450 9218 19114 24075
334,9168 15663 22591 7508 4218 22548 17819 12914 21733 11723
335,9851 11792 24075 5717 25675 6088 2333 15459 9284 21854
336,19874 14684 18512 14158 10418 24355 4502 2159 21697 14137
337,10707 18704 2275 15983 7662 25192 2198 21733 14189 19536
338,14744 11628 18282 4841 19236 22236 15009 6713 1827 19994
339,9733 11348 11340 4980 22655 12050 8037 24070 17111 7547
340,2459 8395 19874 16324 17637 2835 24711 23211 12268 359
341,893 22807 991 25693 9907 6029 17322 18790 744 4485
342,19588 11764 12061 23258 18190 9284 18872 3835 19401 2868
343,302 15370 652 15624 3345 16888 19019 10437 7678 16743
344,5084 11871 21139 25702 1547 5815 25890 592 21674 14818
345,3422 7111 681 13294 13703 11143 14640 9970 20404 1542
346,5078 359 21428 8395 11022 2835 16324 130 23992 17668
347,10994 7981 16873 15246 25890 5815 25741 6500 12218 22875
348,10418 19874 14684 4502 15363 16116 1714 15234 20308 1055
349,10437 14769 292 18580 4222 1207 13418 13138 14253 10187
350,11193 22377 25013 22747 11287 20335 8123 7653 18703 22004
351,1863 6198 23568 2840 16218 7109 12818 22629 18945 22226
352,2333 23536 15459 18190 9591 3983 2868 21854 10450 12341
353,8251 9339 14291 19480 14895 23600 7601 15679 19709 525
354,17160 5593 7335 18246 23923 24268 25745 1399 18347 19342
355,11340 4980 12050 8309 25407 18392 5 11991 8316 22651
356,8987 25675 15993 1097 24186 13686 6961 4453 15903 19220
357,23737 3631 17680 4737 22438 19606 25730 18759 19166 9544
358,8524 8544 14012 15830 477 20496 9243 6782 7992 18619
359,5581 14684 4502 12214 1816 1176 15363 1714 23620 8150
360,15903 17517 4390 22121 15234 8990 13845 24546 15013 5044
361,16865 6658 5780 23460 4833 15892 4928 15430 5406 7898
362,5469 3744 3497 13887 9060 25414 8337 8529 19237 21064
363,23444 8678 16218 770 23641 21491 13089 20100 10893 21225
364,22359 14418 9050 13541 24764 6926 10789 1378 20130 25338
365,3037 5032 497 15559 4936 9769 15910 9662 740 19426
366,2049 7063 20751 5803 12602 15104 20193 6073 115 2236
367,23109 11925 4825 7587 7869 914 12847 14965 14406 9358
368,9438 10269 22554 5942 10786 12061 9851 17130 15564 19007
369,8431 7494 5522 19089 20095 17723 12409 18984 24209 2665
370,15908 1185 8678 20130 19312 6134 21589 7419 7730 22573
371,21413 19985 8796 21072 13726 5401 2507 5609 12885 17860
372,23536 2333 4620 21854 2868 10450 23711 22646 19114 9284
373,7710 17877 11748 17753 21245 23216 78 11237 25433 25585
374,13319 24513 10057 12087 12191 19614 574 15873 15071 16231
375,2426 2001 9555 10594 21061 10162 13887 3744 484 5044
376,23230 8560 17471 21005 3659 1904 21552 13722 451 19393
377,7494 20146 16630 17723 19480 20095 19709 23305 18317 24128
378,13552 913 6278 2422 14188 13328 4781 22701 21567 24839
379,3744 21061 13887 8337 14141 588 502 1064 21558 1846
380,9555 23154 10834 10594 15691 18392 6734 1583 8316 6878
381,6760 6239 21527 22858 5562 24104 24153 3934 14978 10948
382,7553 16425 17860 23888 25675 8491 6848 16419 15564 4727
383,9438 16890 22554 12061 5942 23799 5374 9851 23679 4437
384,19910 11730 23909 14291 17760 13352 9664 17348 11687 13797
385,19930 23077 11275 20777 18399 23908 25675 24197 20553 21494
386,19977 21147 21083 6584 5168 6038 3720 3450 19768 1995
387,4553 1282 13443 19166 2420 9566 7564 9606 7912 19212
388,25596 5952 7583 23774 23912 15169 7878 20863 863 13503
389,2426 9555 23154 10594 10834 17156 18392 7991 13711 16906
390,19480 23600 14291 12409 7494 11658 20095 11730 25873 2665
391,10629 7577 19617 9641 18415 25406 10157 9438 2879 16195
392,20986 8242 17664 8538 9438 979 20566 22474 2937 2767
393,8326 20308 21512 14405 9260 2876 23920 20222 1531 14684
394,21030 8538 17277 14291 20301 10132 16471 8704 12612 3256
395,8894 4147 2236 13294 16651 22445 16751 7908 18984 2945
396,20845 11772 12137 24170 5350 3200 19336 8896 19461 21195
397,2426 11468 10594 12662 8990 18499 1583 11115 15088 11205
398,20963 24333 7016 7053 12953 3579 17908 8339 14322 25034
399,11533 5952 15169 13503 13663 8860 12050 20863 4366 22798
400,7850 25457 23280 22478 9398 4384 20244 8062 16688 14374
401,1863 8544 2996 9591 24621 18293 24410 4966 11384 20711
402,21373 8097 4366 12162 3775 20782 11003 19823 24138 19150
403,19976 13433 25801 4502 8430 17313 5672 7669 17733 5985
404,2751 22473 22000 5859 17633 2759 476 21493 11356 16213
405,14684 4502 19874 10418 20308 8268 12018 6612 1055 11634
406,2274 15562 25549 18987 16598 4015 25513 24852 19429 15234
407,25675 10269 22554 4765 9438 19113 17465 25260 2733 14130
408,3469 5489 3657 3835 23024 14129 10788 2820 562 5593
409,4525 11755 19110 6320 17205 8372 22805 5659 10001 16620
410,23280 24735 18718 19949 22478 17769 17743 1329 20244 24152
411,16630 19480 8097 20095 18984 22445 19089 22121 14562 14895
412,8097 24577 16394 17070 12914 15234 4257 25407 8150 19874
413,22645 21552 13628 14385 8560 18122 16552 4940 8920 6088
414,10269 9438 5942 25675 12061 10786 9851 23127 25491 610
415,2109 14909 14019 20807 18870 5063 15537 15630 21996 498
416,3774 8905 19764 8511 16888 3345 652 15624 15370 19019
417,2459 5078 18399 678 17133 17653 9094 9822 16301 13954
418,4502 14684 18512 19874 15028 8769 11737 19780 1714 15363
419,9591 18122 22645 13628 8920 19822 21552 18080 25846 12289
420,9520 23975 1745 1959 23285 11623 19007 24199 19392 20857
421,20963 16726 1702 15733 23405 17908 7053 4184 20203 24333
422,14619 17398 10341 361 6716 12053 19100 21996 12758 14672
423,8544 4966 9591 22511 11452 8560 13628 24410 4940 8920
424,20308 6612 15363 18419 7883 1714 8430 5581 21085 6500
425,1863 22511 8544 11868 7639 22804 15327 1747 23481 20496
426,5815 17370 8396 14539 25549 10994 14017 8295 25890 22891
427,12719 8323 24407 5167 8947 18095 11649 20771 13930 3923
428,22731 15331 3913 2748 902 21337 24932 5003 22236 6734
429,304 18852 7993 5673 14289 4738 14849 11964 11126 3744
430,20686 17478 3952 1811 13696 12465 24481 4347 5389 1082
431,14061 24992 5083 16790 2526 25950 598 20320 16191 17418
432,16775 15903 5150 25083 22075 19973 17546 21619 24053 7568
433,14684 20308 23690 8769 11404 6691 9327 17662 15124 8796
434,4620 15327 14593 11716 13410 7615 8920 11803 878 22435
435,9934 25868 15562 17948 6172 11361 3922 11098 22863 3025
436,19089 17723 20095 25345 16770 20146 6890 7466 13472 25679
437,20146 12158 8894 5044 20095 8097 19480 8709 15691 13928
438,15575 10275 10425 6579 18699 20873 6474 12263 12952 11362
439,2426 10594 9322 23154 17156 5 25407 10792 21920 6472
440,1185 20308 22121 10594 732 5044 24015 18591 6088 9152
441,25335 11792 9337 10269 18872 3599 18528 23127 10788 6767
