user_id,item_list
33,15277 62 13268 11761 24505 563 21392 23315 22960 12908
34,15277 62 13268 11761 24505 22960 19000 20117 23315 563
35,15277 62 13268 11761 12908 1419 23315 22960 24505 12935
36,15277 62 13268 11761 7610 12301 12908 24505 23315 20117
37,15277 62 13268 11761 12301 24505 563 7610 7285 19000
38,15277 62 13268 11761 12908 12301 1419 563 20117 24505
39,62 15277 13268 12908 22960 7285 7610 12935 563 19000
40,15277 62 13268 11761 7285 20117 1419 12301 23315 7610
41,15277 13268 62 11761 563 24505 19000 12908 7610 1419
42,15277 62 13268 11761 12935 12908 12301 20117 7285 563
43,15277 13268 62 20117 12935 563 1419 20589 22960 7610
44,15277 62 13268 11761 7285 12301 1419 24505 563 7610
45,15277 62 13268 11761 20117 563 7285 23315 1419 12935
46,15277 62 13268 11761 24505 7285 20117 19000 22960 12935
47,15277 62 13268 11761 7285 563 7610 19000 12935 12301
48,15277 62 13268 11761 12908 20117 563 7285 23315 12301
49,15277 62 13268 11761 12908 23315 563 24505 21392 1419
50,15277 62 13268 11761 23315 1419 24505 12908 20117 21392
51,15277 62 13268 11761 21392 20117 19000 12935 1419 7610
52,15277 62 13268 11761 19000 12935 563 22960 20117 1419
53,15277 62 13268 11761 563 12301 23315 19000 12935 22960
54,15277 62 13268 11761 23315 1419 563 21392 20117 24505
55,15277 62 13268 11761 20117 21392 1419 24505 23315 563
56,15277 62 13268 11761 24505 1419 19000 23315 20117 563
57,15277 13268 62 11761 7610 12908 20117 7285 12935 22960
58,15277 62 13268 11761 7610 12935 22960 20117 19000 12908
59,15277 62 13268 11761 23315 563 12908 1419 19000 20117
60,15277 62 13268 11761 20117 24505 22960 1419 7285 21392
61,15277 62 13268 11761 24505 12908 22960 23315 12935 12301
62,15277 62 13268 11761 7285 19000 22960 12935 12301 24505
63,15277 62 13268 11761 12935 12301 24505 7610 22960 7285
64,15277 62 13268 11761 19000 1419 12908 563 20117 21392
65,15277 62 13268 11761 12908 563 7285 12301 19000 1419
66,15277 62 13268 11761 7285 563 12301 12935 24505 12908
67,15277 62 13268 11761 21392 22960 24505 12935 563 7285
68,15277 62 13268 11761 12301 21392 23315 20117 22960 563
69,15277 62 13268 11761 7285 19000 21392 7610 1419 20117
70,15277 62 13268 11761 12935 12908 20117 19000 7610 12301
71,15277 62 13268 11761 1419 22960 20117 7610 563 24505
72,15277 62 13268 11761 19000 7610 20117 563 12935 7285
73,15277 62 13268 11761 563 22960 23315 24505 19000 1419
74,15277 62 13268 11761 7285 7610 22960 563 21392 23315
75,15277 62 13268 11761 23315 7610 7285 20117 12908 19000
76,15277 62 13268 11761 12908 22960 21392 20117 19000 12935
77,15277 62 13268 11761 7285 12935 19000 1419 24505 563
78,15277 13268 62 11761 24505 7285 23315 19000 1419 22960
79,15277 62 13268 11761 24505 1419 12935 23315 563 19000
80,15277 62 13268 11761 7610 7285 19000 20117 12301 12908
81,15277 62 13268 11761 22960 7285 24505 21392 563 23315
82,15277 62 13268 11761 23315 563 7610 21392 12908 20117
83,15277 62 13268 11761 23315 22960 1419 20117 24505 12301
84,15277 62 13268 11761 21392 1419 12301 12908 563 23315
85,15277 62 13268 11761 24505 563 12935 1419 19000 20117
86,15277 62 13268 11761 24505 12301 21392 23315 20117 563
87,15277 62 13268 11761 24505 22960 12935 19000 563 7285
88,15277 62 13268 11761 7285 563 21392 12935 7610 12301
89,15277 62 13268 11761 563 7285 7610 20117 12935 19000
90,15277 62 13268 11761 12301 21392 7610 7285 24505 19000
91,15277 62 13268 11761 12301 24505 7285 12908 21392 1419
92,15277 62 13268 11761 563 7285 21392 12301 22960 12908
93,15277 62 13268 11761 563 22960 23315 21392 12908 20117
94,15277 62 13268 11761 21392 24505 19000 12908 563 23315
95,15277 62 13268 11761 24505 22960 20117 23315 21392 563
96,15277 62 13268 11761 23315 12301 20117 7610 21392 24505
97,15277 62 13268 11761 7285 12935 1419 12908 19000 12301
98,15277 62 13268 11761 1419 12301 22960 21392 23315 7610
99,15277 62 13268 11761 12301 21392 24505 23315 7285 20117
100,15277 62 13268 11761 7610 24505 563 12935 23315 12908
101,15277 62 13268 11761 7285 563 21392 22960 12908 20117
102,15277 62 13268 11761 21392 563 23315 24505 1419 7285
103,15277 62 13268 11761 19000 7285 7610 24505 563 21392
104,15277 62 13268 11761 12935 12908 19000 22960 7285 23315
105,15277 62 13268 11761 22960 23315 24505 19000 563 1419
106,15277 62 13268 11761 1419 563 21392 7285 12908 23315
107,15277 62 13268 11761 20117 1419 12908 19000 24505 12301
108,15277 62 13268 11761 23315 19000 20117 12935 24505 7610
109,15277 62 13268 11761 7285 7610 20117 12935 12908 563
110,15277 62 13268 11761 20117 12908 7610 1419 19000 12935
111,15277 62 13268 11761 12908 22960 563 21392 7610 12301
112,15277 62 13268 11761 7610 21392 7285 12935 12908 22960
113,15277 13268 62 11761 19000 7285 24505 12935 12908 1419
114,15277 62 13268 11761 563 23315 20117 12935 24505 22960
115,15277 62 13268 11761 20117 23315 22960 7610 1419 19000
116,15277 62 13268 11761 563 20117 12935 23315 7610 7285
117,15277 62 13268 563 11761 7285 1419 22960 12935 12908
118,15277 62 13268 11761 12301 24505 7285 12908 1419 23315
119,15277 62 13268 7610 7285 11761 12908 21392 22960 23315
120,15277 62 13268 11761 7610 24505 12935 23315 563 12301
121,15277 62 13268 11761 20117 12935 21392 12908 22960 19000
122,15277 62 13268 11761 12301 24505 23315 7610 12935 563
123,15277 62 13268 11761 12301 12935 19000 20117 23315 7610
124,15277 62 13268 11761 563 7285 19000 12908 22960 12301
125,15277 62 13268 11761 24505 21392 563 23315 12935 7610
126,15277 62 13268 11761 22960 1419 12301 19000 21392 12935
127,15277 62 13268 11761 7285 12935 1419 21392 24505 19000
128,15277 62 13268 11761 12908 1419 12301 563 20117 24505
129,15277 62 13268 11761 7610 7285 12908 21392 23315 12301
130,15277 62 13268 11761 24505 19000 7285 23315 12935 12301
131,15277 62 13268 20117 11761 12301 563 12908 1419 7285
132,15277 62 13268 11761 563 20117 23315 12935 12908 1419
133,15277 62 13268 11761 20117 21392 24505 7610 12908 1419
134,15277 62 13268 11761 7285 12935 1419 24505 12908 22960
135,15277 62 13268 11761 1419 12301 7285 23315 22960 563
136,15277 62 13268 11761 24505 23315 21392 1419 22960 19000
137,15277 62 13268 11761 7610 21392 563 1419 20117 7285
138,15277 62 13268 11761 1419 21392 20117 24505 563 23315
139,15277 13268 62 12301 7610 20117 24505 23315 21392 22960
140,15277 62 13268 11761 7285 19000 12935 22960 7610 12908
141,15277 62 13268 11761 563 21392 20117 22960 12908 7610
142,15277 62 13268 11761 20117 19000 1419 12935 23315 12301
143,15277 62 13268 11761 21392 23315 22960 563 20117 1419
144,15277 62 13268 11761 12301 22960 21392 12908 12935 24505
145,15277 62 13268 11761 19000 7285 20117 1419 22960 21392
146,15277 62 13268 11761 23315 19000 24505 20117 7285 20589
147,15277 62 13268 11761 7610 12301 23315 12908 21392 563
148,15277 62 13268 11761 12908 7285 23315 1419 20117 21392
149,15277 62 13268 11761 24505 12301 19000 20117 1419 21392
150,15277 62 13268 11761 563 20117 19000 1419 7610 24505
151,15277 62 13268 11761 12301 7285 7610 1419 12908 563
152,15277 62 13268 11761 23315 20117 24505 12301 12935 19000
153,15277 62 13268 11761 12935 24505 12301 20117 12908 1419
154,15277 62 13268 11761 7285 20117 563 12908 23315 19000
155,15277 62 13268 11761 7285 12935 19000 21392 1419 20117
156,15277 62 13268 11761 23315 12908 20117 19000 22960 1419
157,15277 62 13268 11761 563 23315 20117 19000 1419 22960
158,15277 62 13268 11761 12908 21392 24505 563 23315 22960
159,15277 62 13268 11761 12935 20117 12908 22960 21392 19000
160,15277 62 13268 11761 7610 19000 7285 23315 12908 12935
161,15277 62 13268 11761 7610 21392 1419 23315 22960 7285
162,15277 62 13268 11761 1419 20117 24505 23315 12908 563
163,15277 62 13268 11761 7285 563 7610 19000 23315 20589
164,15277 62 13268 11761 21392 24505 20117 12908 23315 1419
165,15277 62 13268 11761 1419 19000 24505 12908 7285 21392
166,15277 62 13268 11761 21392 24505 22960 12301 12908 23315
167,15277 62 13268 11761 12935 563 1419 21392 20117 12301
168,15277 62 13268 11761 12301 1419 24505 20117 12908 12935
169,15277 62 13268 11761 21392 22960 24505 19000 7285 563
170,15277 62 13268 11761 12301 7610 12935 22960 7285 21392
171,15277 62 13268 7610 11761 12908 12301 20117 21392 563
172,15277 62 13268 12935 7610 11761 12301 19000 12908 7285
173,15277 62 13268 11761 12935 563 24505 20117 21392 12301
174,15277 62 13268 11761 7285 12935 563 21392 12301 24505
175,15277 62 13268 11761 12301 23315 1419 24505 12908 7285
176,15277 62 13268 12301 11761 20117 1419 24505 563 12935
177,15277 62 13268 11761 7285 24505 12935 1419 12908 563
178,15277 62 13268 11761 20117 23315 7610 7285 12935 563
179,15277 62 13268 11761 563 1419 20117 21392 7285 24505
180,15277 13268 62 11761 7610 563 12301 1419 12908 22960
181,15277 62 13268 11761 7610 12908 563 22960 21392 1419
182,15277 62 13268 11761 23315 12908 563 20117 7285 7610
183,15277 62 13268 11761 19000 22960 24505 23315 7285 563
184,15277 62 13268 11761 19000 23315 21392 7610 12301 20117
185,15277 13268 62 11761 1419 563 7285 12301 12935 12908
186,15277 62 13268 11761 12935 21392 12301 563 12908 24505
187,15277 62 13268 11761 22960 24505 19000 12935 563 1419
188,15277 62 13268 11761 22960 12935 7610 1419 21392 12908
189,15277 62 13268 11761 563 24505 12301 7285 19000 1419
190,15277 62 13268 11761 24505 7285 12301 23315 563 19000
191,15277 62 13268 11761 19000 21392 20117 12935 24505 12908
192,15277 62 13268 11761 23315 12935 24505 563 1419 22960
193,15277 62 13268 11761 24505 12935 12301 12908 22960 7610
194,15277 62 13268 11761 22960 12935 19000 7610 12301 563
195,15277 13268 62 1419 11761 24505 21392 12935 7285 12301
196,15277 62 13268 11761 21392 24505 23315 7285 12301 1419
197,15277 13268 62 11761 23315 7610 19000 563 12935 22960
198,15277 62 13268 11761 563 23315 7285 22960 21392 12935
199,15277 13268 62 11761 12935 12301 7285 19000 12908 24505
200,15277 62 13268 11761 7610 563 23315 22960 12935 12301
201,15277 62 13268 11761 24505 7610 19000 7285 1419 12935
202,15277 62 13268 11761 23315 1419 563 12301 19000 7285
203,15277 62 13268 11761 7610 12935 24505 21392 563 23315
204,15277 62 13268 11761 1419 20117 24505 563 21392 19000
205,15277 62 13268 11761 24505 7610 563 19000 12935 1419
206,15277 62 13268 11761 7610 23315 563 20117 21392 24505
207,15277 13268 62 11761 7285 12301 12935 563 12908 24505
208,15277 62 13268 11761 12935 21392 19000 20117 24505 12908
209,15277 62 13268 11761 7610 7285 19000 563 20117 21392
210,15277 62 13268 11761 7285 22960 7610 23315 12908 12301
211,15277 62 13268 11761 21392 1419 19000 12301 20117 7610
212,15277 62 13268 11761 12301 7610 7285 21392 23315 20117
213,15277 62 13268 11761 7285 12935 7610 12301 12908 21392
214,15277 62 13268 11761 7610 12301 19000 20117 563 12935
215,15277 62 13268 11761 7285 22960 12301 563 7610 24505
216,15277 62 13268 11761 20117 563 7610 1419 21392 12301
217,15277 62 13268 11761 7285 20117 12301 1419 21392 24505
218,15277 62 13268 11761 23315 21392 24505 7285 22960 12935
219,15277 62 13268 11761 12301 20117 7285 12935 563 1419
220,15277 62 13268 11761 22960 563 21392 12301 12935 23315
221,15277 62 13268 11761 1419 19000 22960 24505 12301 23315
222,15277 62 13268 11761 24505 22960 20117 12908 563 1419
223,15277 62 13268 11761 23315 24505 22960 12301 563 12908
224,15277 62 13268 11761 12908 22960 7285 563 20117 21392
225,15277 62 13268 11761 20117 12301 24505 23315 1419 19000
226,15277 62 13268 11761 7610 12908 563 20117 12935 12301
227,15277 62 13268 11761 22960 12301 7610 20117 1419 12935
228,15277 62 13268 11761 7610 12301 22960 1419 20117 21392
229,15277 62 13268 11761 7285 20117 7610 23315 12935 22960
230,15277 62 13268 11761 563 7610 7285 20117 21392 24505
231,15277 62 13268 11761 21392 563 24505 1419 19000 23315
232,15277 62 13268 11761 12908 7285 12301 7610 21392 12935
233,15277 62 13268 11761 12908 19000 24505 20117 21392 12935
234,15277 62 13268 11761 12908 12301 12935 20117 7610 22960
235,15277 62 13268 11761 20117 563 24505 1419 23315 12908
236,15277 62 13268 11761 7610 12301 12908 12935 19000 7285
237,15277 62 13268 11761 7285 12301 20117 1419 24505 23315
238,15277 62 13268 11761 23315 21392 12935 22960 12908 19000
239,15277 62 13268 11761 7610 24505 23315 22960 19000 12301
240,15277 62 13268 11761 1419 24505 12935 21392 563 12908
241,15277 62 13268 11761 563 20117 12301 7610 24505 12935
242,15277 62 13268 12301 7285 11761 20117 7610 563 12908
243,15277 62 13268 11761 24505 12301 563 20117 7285 23315
244,15277 62 13268 11761 7610 22960 21392 12908 12301 563
245,15277 62 13268 11761 24505 22960 1419 12301 7285 12935
246,15277 62 13268 11761 23315 7610 1419 22960 19000 563
247,15277 62 13268 11761 12301 21392 1419 20117 12935 563
248,15277 13268 62 11761 22960 20117 7285 19000 12301 1419
249,15277 62 13268 11761 19000 12935 563 23315 20117 22960
250,15277 62 13268 11761 23315 20117 21392 1419 24505 12935
251,15277 62 13268 11761 7610 12908 12301 7285 22960 21392
252,15277 62 13268 11761 22960 21392 23315 1419 563 7285
253,15277 62 13268 7285 24505 19000 1419 12935 12908 22960
254,15277 62 13268 11761 24505 7285 21392 12908 20117 23315
255,15277 62 13268 11761 20117 1419 563 23315 12935 22960
256,15277 62 13268 11761 22960 563 7610 23315 12908 21392
257,15277 62 13268 11761 1419 12935 23315 12908 24505 20117
258,15277 62 13268 11761 24505 1419 20117 21392 23315 563
259,15277 62 13268 11761 12301 20117 7610 24505 1419 12935
260,15277 62 13268 11761 19000 12935 22960 12301 7610 7285
261,15277 62 13268 11761 21392 563 12908 19000 12935 1419
262,15277 62 13268 11761 24505 23315 12935 12908 19000 12301
263,15277 62 13268 11761 7285 22960 7610 12301 24505 563
264,15277 62 13268 11761 12935 19000 563 7285 1419 24505
265,15277 62 13268 11761 563 12908 24505 7610 23315 12935
266,15277 62 13268 11761 7610 23315 12935 21392 12908 7285
267,15277 62 13268 11761 12301 21392 19000 12908 1419 24505
268,15277 62 13268 11761 22960 563 12301 24505 20117 7610
269,15277 62 13268 11761 22960 12301 21392 7285 20117 7610
270,15277 62 13268 11761 23315 563 24505 7285 19000 7610
271,15277 62 13268 11761 24505 20117 12301 1419 7285 23315
272,15277 62 13268 11761 20117 563 12301 24505 19000 22960
273,15277 62 13268 11761 19000 1419 563 23315 20117 12908
274,15277 62 13268 11761 7285 563 22960 23315 1419 19000
275,15277 62 13268 11761 563 19000 22960 7610 12908 12301
276,15277 62 13268 11761 7610 12908 21392 23315 20117 12935
277,15277 62 13268 11761 7285 23315 22960 19000 24505 7610
278,15277 62 13268 11761 7610 12935 19000 7285 21392 12301
279,15277 62 13268 11761 21392 12935 24505 7285 563 12301
280,15277 62 13268 11761 20117 23315 12908 1419 7285 563
281,15277 62 13268 11761 22960 1419 24505 12935 19000 12908
282,15277 62 13268 11761 12908 12301 21392 24505 23315 12935
283,15277 62 13268 11761 7285 24505 1419 563 19000 23315
284,15277 62 13268 11761 563 23315 21392 20117 12301 12908
285,15277 62 13268 563 12908 11761 19000 23315 20117 7610
286,15277 62 13268 11761 22960 12935 19000 21392 12301 20117
287,15277 62 13268 11761 21392 23315 20117 19000 12301 7285
288,15277 62 13268 23315 24505 11761 1419 19000 22960 7285
289,15277 62 13268 11761 1419 20117 7285 7610 12301 563
290,15277 62 13268 12908 11761 12301 563 19000 21392 22960
291,15277 62 13268 11761 22960 563 20117 12908 23315 12935
292,15277 62 13268 11761 12908 1419 563 24505 12935 20117
293,15277 62 13268 11761 7285 24505 1419 12935 22960 20117
294,15277 62 13268 11761 7610 21392 22960 563 20117 23315
295,15277 62 13268 11761 19000 20117 563 21392 23315 7285
296,15277 62 13268 11761 23315 7610 7285 22960 24505 12935
297,15277 62 13268 11761 22960 12908 20117 23315 19000 7610
298,15277 62 13268 11761 12935 12301 23315 7610 20117 22960
299,15277 62 13268 11761 19000 7285 12935 24505 563 12301
300,15277 62 13268 11761 12908 22960 20117 7285 12935 7610
301,15277 62 13268 11761 24505 563 12908 7285 7610 12301
302,15277 62 13268 11761 563 7285 12301 22960 21392 1419
303,15277 62 13268 11761 23315 563 21392 7285 1419 19000
304,15277 62 13268 11761 20117 12908 1419 21392 24505 23315
305,15277 62 13268 11761 1419 7610 22960 24505 12301 23315
306,15277 62 13268 11761 7285 21392 19000 20117 22960 12935
307,15277 62 13268 11761 24505 20117 1419 12301 23315 12908
308,15277 62 13268 11761 22960 24505 12908 21392 1419 12935
309,15277 62 13268 11761 12908 19000 7285 20117 1419 7610
310,15277 62 13268 11761 12935 7285 20117 19000 1419 23315
311,15277 62 13268 11761 12908 12935 22960 7285 21392 19000
312,15277 62 13268 11761 7610 24505 12301 22960 23315 12935
313,15277 62 13268 11761 21392 7610 563 23315 20117 12908
314,15277 62 13268 11761 7285 23315 563 7610 12935 12908
315,15277 13268 62 11761 12301 23315 19000 1419 24505 21392
316,15277 62 13268 11761 7285 21392 23315 20117 12301 22960
317,15277 62 13268 11761 23315 7285 24505 1419 12301 12935
318,15277 62 13268 11761 1419 20117 563 23315 22960 24505
319,15277 62 13268 11761 22960 23315 12301 7610 19000 563
320,15277 62 13268 11761 7610 22960 24505 12935 21392 563
321,15277 62 13268 11761 7610 19000 21392 12908 23315 24505
322,15277 62 13268 1419 21392 7285 7610 12908 22960 11761
323,15277 62 13268 11761 7285 19000 24505 12301 563 12935
324,15277 62 13268 11761 7610 12301 19000 12935 12908 22960
325,15277 62 13268 11761 563 20117 12908 1419 12935 7610
326,15277 62 13268 11761 20117 24505 19000 12908 7285 1419
327,15277 62 13268 11761 12908 21392 19000 7610 24505 563
328,15277 62 13268 11761 22960 21392 12301 7610 7285 19000
329,15277 62 13268 11761 12935 21392 20117 19000 1419 12908
330,15277 62 13268 11761 563 12935 22960 19000 21392 24505
331,15277 62 13268 11761 21392 12935 22960 12908 12301 24505
332,15277 62 13268 11761 7285 24505 1419 563 12908 20117
333,15277 62 13268 11761 24505 23315 12301 21392 12935 22960
334,15277 62 13268 11761 7285 20117 1419 22960 23315 24505
335,15277 62 13268 11761 7610 19000 7285 20117 12908 12935
336,15277 62 13268 11761 7285 23315 19000 563 12301 20117
337,15277 62 13268 11761 7610 22960 12301 24505 21392 12935
338,15277 62 13268 11761 23315 563 1419 22960 20117 12301
339,15277 62 13268 11761 1419 19000 21392 20117 24505 12935
340,15277 62 13268 11761 1419 20117 19000 563 12301 22960
341,15277 62 13268 11761 23315 22960 12301 12908 20117 24505
342,15277 62 13268 11761 12301 24505 21392 23315 1419 7285
343,15277 62 13268 11761 23315 7610 19000 12935 1419 22960
344,15277 62 13268 11761 23315 7285 7610 19000 12301 12935
345,15277 62 13268 11761 7285 24505 1419 563 22960 19000
346,15277 62 13268 11761 563 20117 19000 1419 23315 12301
347,15277 62 13268 11761 24505 12301 12935 12908 20117 23315
348,15277 62 13268 7285 11761 20117 23315 7610 19000 1419
349,15277 62 13268 11761 7610 1419 20117 563 21392 12908
350,15277 62 13268 11761 23315 24505 12935 1419 19000 22960
351,15277 62 13268 11761 12908 21392 7285 20117 12935 1419
352,15277 62 13268 11761 23315 563 21392 12908 20117 12301
353,15277 62 13268 11761 24505 19000 1419 563 12935 23315
354,15277 62 13268 11761 24505 23315 12935 563 12301 7285
355,15277 62 13268 11761 12301 7610 22960 7285 23315 12908
356,15277 62 13268 11761 563 12301 12908 1419 21392 24505
357,15277 62 13268 11761 20117 22960 24505 7610 12301 7285
358,15277 62 13268 11761 24505 12908 19000 12301 7285 22960
359,15277 62 13268 11761 563 12935 21392 7285 1419 12301
360,15277 62 13268 11761 1419 20117 12301 22960 21392 24505
361,15277 62 13268 20117 11761 21392 23315 563 7610 12908
362,15277 62 13268 11761 12908 21392 1419 20117 7285 23315
363,15277 62 13268 11761 23315 12301 563 1419 20117 12908
364,15277 62 13268 11761 12908 22960 12301 19000 1419 20117
365,15277 62 13268 11761 563 12301 19000 24505 20117 23315
366,15277 62 13268 11761 21392 22960 12301 12935 20117 7610
367,15277 62 13268 11761 23315 24505 12935 19000 20117 563
368,15277 62 13268 11761 12908 563 7285 19000 12935 21392
369,15277 62 13268 11761 22960 24505 12301 21392 19000 563
370,15277 62 13268 11761 7610 20117 23315 24505 19000 21392
371,15277 62 13268 11761 563 19000 24505 20117 1419 21392
372,15277 62 13268 11761 24505 21392 1419 7610 7285 22960
373,15277 13268 62 11761 23315 20117 24505 7285 12935 19000
374,15277 62 13268 11761 22960 21392 12908 1419 563 12301
375,15277 62 13268 11761 563 21392 23315 1419 20117 19000
376,15277 62 13268 11761 19000 12935 23315 563 12908 7285
377,15277 62 13268 11761 22960 563 7610 12301 20117 24505
378,15277 62 13268 11761 19000 12908 1419 22960 21392 20117
379,15277 62 13268 11761 12908 22960 19000 7285 12935 21392
380,15277 62 13268 11761 12301 23315 21392 12908 563 1419
381,15277 62 13268 11761 7610 23315 7285 24505 12908 19000
382,15277 62 13268 11761 12935 563 22960 24505 7285 12301
383,15277 62 13268 11761 12908 7610 24505 563 12935 19000
384,15277 62 13268 11761 24505 7285 23315 7610 19000 12301
385,15277 62 13268 24505 23315 21392 19000 12935 22960 7610
386,15277 62 13268 11761 1419 20117 24505 21392 7285 563
387,15277 62 13268 11761 7285 12935 12908 21392 563 24505
388,15277 62 13268 11761 22960 7610 21392 23315 19000 20117
389,15277 62 13268 11761 7285 19000 20117 12935 22960 7610
390,15277 62 13268 11761 19000 1419 12301 21392 12908 23315
391,15277 13268 62 12301 20117 1419 12908 24505 7610 12935
392,15277 62 13268 11761 1419 20117 12908 21392 563 19000
393,15277 62 13268 11761 23315 563 12908 21392 20117 7285
394,15277 62 13268 11761 1419 24505 22960 7610 20117 12908
395,15277 62 13268 11761 7285 563 1419 22960 21392 20117
396,15277 62 13268 11761 7285 1419 24505 563 19000 12908
397,62 15277 13268 23315 563 24505 21392 20117 12935 19000
398,15277 62 13268 11761 21392 22960 563 24505 23315 12301
399,15277 62 13268 11761 1419 20117 24505 7285 22960 19000
400,15277 62 13268 11761 12935 7285 20117 1419 563 19000
401,15277 62 13268 11761 7610 24505 563 12301 21392 19000
402,15277 62 13268 11761 20117 12301 7285 23315 1419 7610
403,15277 62 13268 12301 11761 563 20117 7285 7610 19000
404,15277 62 13268 11761 563 20117 12908 7285 1419 12301
405,15277 62 13268 11761 24505 21392 7285 12301 20117 22960
406,15277 62 13268 11761 7610 21392 22960 20117 19000 12908
407,15277 62 13268 11761 20117 21392 23315 12301 7610 22960
408,15277 62 13268 11761 23315 12908 24505 1419 563 22960
409,15277 62 13268 11761 563 7285 19000 22960 7610 21392
410,15277 62 13268 11761 563 24505 19000 21392 7610 22960
411,15277 62 13268 11761 12935 12908 22960 563 12301 21392
412,15277 62 13268 11761 22960 12935 12908 563 1419 19000
413,15277 62 13268 11761 21392 563 22960 12908 7285 19000
414,15277 62 13268 11761 563 12935 7285 24505 1419 19000
415,15277 62 13268 11761 24505 1419 23315 20117 12908 19000
416,15277 62 13268 563 11761 7285 12935 12301 1419 23315
417,15277 62 13268 11761 23315 563 1419 19000 21392 7610
418,15277 62 13268 11761 22960 21392 12935 20117 23315 12301
419,15277 62 13268 11761 24505 21392 22960 12935 20117 563
420,15277 62 13268 11761 24505 12301 1419 21392 20117 563
421,15277 62 13268 11761 12935 19000 24505 20117 23315 1419
422,15277 62 13268 11761 7285 24505 20117 12908 21392 19000
423,15277 62 13268 11761 7610 12908 21392 12935 563 23315
424,15277 62 13268 11761 23315 21392 24505 563 19000 22960
425,15277 62 13268 11761 1419 563 21392 24505 12908 7610
426,15277 62 13268 11761 24505 22960 12935 12301 23315 21392
427,15277 62 13268 11761 20117 563 12935 7610 12301 7285
428,15277 62 13268 11761 563 1419 19000 20117 24505 23315
429,15277 62 13268 11761 24505 21392 20117 12908 1419 12935
430,15277 62 13268 11761 7285 12301 23315 24505 12908 21392
431,15277 62 13268 11761 21392 7610 12908 23315 12301 22960
432,15277 62 13268 23315 11761 20117 1419 22960 12935 563
433,15277 62 13268 11761 23315 20117 12301 1419 21392 563
434,15277 62 13268 11761 19000 22960 12935 23315 20117 7285
435,15277 62 13268 23315 11761 1419 19000 24505 563 7285
436,15277 62 13268 11761 24505 19000 1419 563 20117 22960
437,15277 62 13268 11761 24505 1419 12301 21392 23315 12908
438,15277 62 13268 11761 24505 1419 22960 19000 21392 7285
439,15277 62 13268 11761 1419 12908 19000 563 21392 20117
440,15277 62 13268 11761 22960 7610 12935 563 19000 23315
441,15277 62 13268 11761 24505 1419 19000 7285 20117 563
442,15277 62 13268 11761 7610 24505 23315 12301 22960 1419
443,62 15277 13268 24505 21392 7285 22960 11761 12908 563
444,15277 13268 62 11761 7285 12301 12935 563 20117 1419
445,15277 62 13268 11761 12301 12935 19000 24505 7610 21392
446,15277 62 13268 11761 1419 24505 12301 12935 20117 12908
447,15277 62 13268 11761 7285 12301 22960 12908 563 21392
448,15277 62 13268 11761 12908 12301 22960 24505 21392 20117
449,15277 62 13268 11761 21392 24505 19000 12908 22960 7610
450,15277 62 13268 11761 7610 12935 1419 12908 20117 22960
451,15277 62 13268 11761 7285 7610 21392 22960 12908 20117
452,15277 62 13268 11761 24505 12935 1419 12301 563 7285
453,15277 62 13268 11761 7285 563 12935 1419 24505 20117
454,15277 62 13268 11761 7285 7610 12935 19000 12301 12908
455,15277 62 13268 11761 12908 12301 19000 7285 23315 21392
456,15277 62 13268 11761 563 1419 7285 21392 12908 19000
457,15277 62 13268 11761 7610 23315 12301 563 22960 12935
