user_id,item_list
90,5413 5487 19480 14978 10887 10979 22300 3337 4620 16966
91,25044 4649 24383 8529 4824 22592 11848 15724 13167 16617
92,19480 12409 16630 19709 2665 5044 17723 7494 20146 11687
93,13018 497 24380 18793 15778 9716 19890 22835 16945 6933
94,14373 13030 24561 24831 5717 9077 13559 1252 21153 3578
95,9526 14413 8593 2281 11339 24546 21264 5447 19061 2823
96,8529 5218 19626 17920 19891 2715 24994 3812 17717 24075
97,12554 24355 4502 19874 18419 19429 359 20553 15234 20308
98,19874 24355 4502 15234 17668 7883 5581 4257 20308 10418
99,7839 19007 24355 5915 11623 19281 17889 24075 9438 25200
100,4766 20290 1258 24355 24481 24075 18886 5464 6760 19839
101,16772 19468 4878 9437 21297 11649 2426 1511 12466 25631
102,13057 19596 22484 24615 6208 24355 19495 20695 22357 16395
103,19781 8544 11518 5717 19704 867 6547 15333 3380 9012
104,19874 23534 5756 913 14684 20308 11452 14158 25365 13549
105,17858 23485 25675 23424 22750 5669 21615 3267 25463 16046
106,22356 3037 2333 4254 11208 15750 23299 16215 17707 7235
107,1863 8560 4940 1947 22645 13541 18122 4100 20645 23890
108,22121 18544 18317 24747 10537 23189 19089 12992 19322 18489
109,484 13226 10162 16793 7363 3656 18499 20688 7193 13928
110,5150 17546 15196 15642 19973 12142 7568 15234 9511 17517
111,24546 11931 5589 2005 12230 6 21505 13810 2237 12087
112,10269 10028 20587 16790 16191 23352 2526 25950 598 20320
113,23723 10328 16987 15563 5574 24655 13424 9241 1928 3550
114,22040 14100 9125 10151 23033 18931 17169 11772 15899 10903
115,25779 19792 13615 13831 23481 10688 2210 7944 10596 41
116,11820 15903 5044 13955 25792 14356 3341 20146 10796 5083
117,17803 15821 25331 8773 1250 25863 16891 4228 24184 22166
118,23086 25484 12162 11527 16246 19823 8675 25834 15183 4502
119,19874 20308 4502 15124 14104 7539 8712 9438 19007 341
120,9934 24481 3556 18987 19281 15562 10940 4502 24014 1258
121,12530 11397 4668 3314 19756 24484 17820 15562 11153 9954
122,23004 14626 9175 12759 16257 699 18939 2570 7113 8675
123,21061 4147 1869 13887 7550 8337 19769 8986 6164 20422
124,2333 13541 5717 22646 1863 23536 2868 9218 5498 9315
125,6502 18512 23221 9516 25 21948 828 7753 158 4888
126,8020 18697 6717 4156 13203 10020 5786 6325 24619 19525
127,132 22881 10085 10775 16684 16444 2448 10420 16079 9073
128,9851 25675 10786 10269 8811 15034 1863 9438 20496 24472
129,861 18708 25693 14045 25912 21154 24072 25170 17546 13193
130,24546 8805 16124 12230 18343 7839 25766 7818 21616 16011
131,25138 22548 10136 25330 21945 21245 2868 4099 9981 18190
132,341 20719 7109 21567 11701 7030 1816 9657 6443 5284
133,22862 11159 23155 21631 11536 22880 5415 6770 22965 14266
134,3497 13294 21042 7271 16942 10730 20366 534 23651 3744
135,16447 25440 23333 24746 72 22438 2019 6843 25544 23242
136,11550 13433 24909 4502 19976 25801 8430 1894 6468 7890
137,20963 3579 16726 23405 15733 8339 12953 7053 13373 7016
138,19049 15592 4796 25028 21095 11432 14343 5593 5644 11384
139,5044 2426 5469 7012 9347 10391 21064 4463 22554 22286
140,13433 158 17180 9277 24546 8626 552 20619 25106 8230
141,14684 20308 5078 17637 24355 6652 19874 20212 17400 24075
142,19480 20146 23600 10269 9851 16630 13118 20095 8894 17525
143,2939 11584 681 177 11814 8334 9708 24645 1980 16101
144,19089 14706 24128 7494 16630 4549 11033 17668 7539 2236
145,9591 22845 4100 364 9345 18122 9688 7130 23324 12575
146,24075 5942 25675 22554 13118 19308 12061 15564 24850 561
147,3497 588 5469 14141 19769 1064 7550 20422 3744 5930
148,23154 17546 9322 18636 7333 16577 13381 17877 3630 9673
149,21653 12056 23666 21552 11384 6599 10786 9243 21583 5717
150,17723 19089 23600 9089 20095 25679 24128 11900 15109 2426
151,19480 10979 19709 25648 8158 525 16630 19089 20095 17760
152,12214 21619 3261 2061 9705 130 14481 9539 19874 7635
153,20210 15182 18412 9195 13609 11208 22903 5919 20447 24971
154,17320 9859 9194 22766 19961 6699 16327 5044 18484 25463
155,2333 11384 17045 25260 21362 13014 25498 18038 14171 22646
156,10594 23154 15691 10981 9555 12050 18452 1583 17209 16928
157,21629 9475 11499 399 11557 18824 24355 14002 7109 2274
158,5150 15196 17517 19973 18367 17546 9511 15234 15642 7144
159,20919 18687 3037 23844 7030 22151 4447 16871 14723 8979
160,12601 22731 3913 21355 4871 4351 679 1022 625 306
161,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
162,18293 22128 22750 3473 21552 12875 14202 8590 18591 21342
163,6952 20308 11832 14684 23404 6443 11436 18107 14879 10722
164,11535 8322 25407 5952 8089 4878 17819 7013 22548 19709
165,5717 21552 7639 12061 25693 4620 10786 477 24410 11796
166,525 1648 1967 21030 16972 20167 17179 11159 15906 10990
167,4980 17209 6878 10834 11340 5 5108 11533 2426 1249
168,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
169,7494 25407 23141 15691 20095 19089 4878 5044 8709 6964
170,22801 5952 4366 11533 20863 17951 22426 24750 25596 2384
171,23424 4512 12923 9438 17465 10789 23666 19831 22554 25675
172,19781 11731 9243 6547 10514 21975 8544 13236 22830 21365
173,17209 9733 13711 5 12050 13136 5669 10981 4980 25675
174,7494 12889 6368 835 20178 6073 681 2888 9605 19871
175,8430 5756 2507 7632 20626 25517 25957 5078 16667 23530
176,23127 18545 18176 14023 8544 3337 2300 7885 6926 12061
177,6734 10594 25407 21920 9555 18452 22848 1583 19089 624
178,22657 23909 25095 8251 1863 11328 11072 1034 16471 11452
179,8304 24484 24093 15343 11605 17525 18131 3343 13779 12119
180,3556 11361 18987 6741 17464 19281 15562 9934 9093 23832
181,8251 19480 21552 19089 13797 525 14895 19709 20108 13352
182,15903 17517 5150 18367 19973 17546 9511 4118 22075 16775
183,23600 12409 19709 7494 17723 23481 20146 8894 17257 18984
184,15749 9683 15844 17233 7583 10491 20651 6691 4502 14626
185,6363 3185 5250 5673 24972 15396 4500 9464 1385 25453
186,16394 24577 7553 11535 12165 12281 5979 2426 1533 19089
187,19518 10747 21139 7243 2584 12271 12454 13763 2825 17586
188,10747 9017 11748 21373 17877 17451 15691 1095 17247 17229
189,16772 25407 8097 17229 15691 12466 23141 19750 2118 14272
190,10834 24994 10345 23154 13798 12759 25171 5 3989 24075
191,6242 11613 16375 5036 13690 8691 9167 1040 6282 3585
192,24093 15764 8304 17820 5412 4803 3997 24109 6897 57
193,3656 484 11848 18404 681 7115 14185 13887 22121 3921
194,18259 13348 24075 24566 11367 1538 6686 0 17321 17320
195,10020 25013 17516 5963 18355 11336 14951 17148 18697 5786
196,681 19985 4147 3497 24383 7086 6044 16836 10902 6663
197,5150 22075 15903 7568 16266 17586 4118 592 7426 15644
198,6088 2868 22003 22646 9591 9050 17705 25903 23536 22359
199,8249 23991 22121 6446 15234 17523 16394 9250 3321 15013
200,7494 13415 14951 7365 23600 17723 20146 20610 17525 20083
201,16562 1634 6329 24075 20146 23263 10269 24355 4257 19525
202,24586 4341 868 17407 5626 8517 2757 1898 6264 8902
203,13686 8987 4289 4444 1097 9112 3968 14406 25409 9679
204,9591 8560 1863 9018 12061 25675 3803 10363 4209 22511
205,23536 18190 8920 2333 15459 21854 5717 6088 22646 18872
206,921 21552 8251 23358 19120 10327 18114 5489 24015 6356
207,6239 8158 23628 7174 18300 14609 10948 25740 14508 6760
208,5491 388 11802 20083 6865 11540 13415 25698 19908 20998
209,19874 24355 4502 17668 18419 20553 10418 4257 6329 20212
210,25034 17908 6760 7016 12953 8339 24333 15948 22100 2798
211,6901 15655 7836 6380 13026 16140 16082 2793 20565 9934
212,7094 19089 21437 23550 916 2448 153 1341 6452 23693
213,11876 21085 1050 16862 6250 17525 18463 8395 8538 4987
214,773 24075 12550 21552 17723 19792 19281 12742 9438 24896
215,7709 8676 8667 25663 22500 13207 7017 15925 15371 1479
216,25407 23398 7012 6510 16443 16758 14396 5763 17252 10885
217,10979 3348 11987 3469 14593 18449 16972 21552 18126 8277
218,15196 5150 17546 15642 19973 12142 10766 19010 7568 16394
219,8709 497 18793 9769 13424 9662 12048 15559 51 22548
220,24075 22554 9438 13118 12923 18293 15564 10269 7728 24894
221,11459 17668 19826 5467 6464 11711 8783 8064 20191 24484
222,14684 4502 20308 7883 10418 18419 19879 6612 4257 18512
223,11729 19346 4766 21932 6145 10182 11732 22573 11701 12590
224,2485 19340 3788 2001 22949 15645 15795 10162 23468 20688
225,16772 8990 16431 24143 17625 9460 15954 7011 14362 11848
226,17960 12755 13622 18347 14070 24536 24861 2839 13019 24329
227,14684 11832 15363 4502 19874 6612 24355 9018 19970 7883
228,21973 1816 14706 18419 18462 23004 23600 9822 17668 4203
229,8079 4384 20613 20637 8100 1778 17248 16177 891 9398
230,21373 6097 19823 9370 25894 19150 22217 7946 25834 13795
231,14978 19525 17525 19089 7494 23707 9089 20988 15562 17723
232,23836 14129 10530 6823 87 9113 11958 12770 14946 24499
233,5862 195 10569 21024 9859 10414 13625 22882 24875 10443
234,16577 11197 5930 12601 12943 625 306 22731 5003 16772
235,21042 16577 14328 10951 3913 22731 16942 679 12936 8139
236,22359 14418 9591 6088 22646 10789 9386 22003 1378 25648
237,14838 91 6734 11896 14383 9146 18392 23647 17156 22848
238,752 7114 15394 5475 16897 4215 5497 16871 18330 6139
239,10513 21802 6616 11597 13756 15330 3689 18799 15905 10005
240,21920 10730 588 11991 25596 18551 8266 20308 11295 19716
241,10996 6121 11925 11369 10002 19123 9358 3782 21780 14344
242,1397 18499 25675 16443 13928 18060 25407 14551 17680 5763
243,11832 9018 6952 19970 7539 15124 23620 12843 5581 14684
244,5078 14684 5581 8395 20308 16324 359 773 11459 20345
245,5487 9284 1785 23536 3835 18190 7885 2868 20560 8686
246,2426 1583 10594 7991 12818 6734 18392 5044 17156 624
247,23004 24216 25924 10073 24230 23847 18462 24014 24481 3130
248,281 1771 15929 13522 656 7728 0 17323 17322 17321
249,19089 7494 11658 20146 17723 18984 23600 16630 2533 17787
250,12719 5152 9159 11067 23335 14208 41 22554 10780 1068
251,6320 466 18501 9190 3613 8529 11480 17717 20281 19526
252,24546 2281 19007 2931 18547 16124 19061 377 762 13810
253,4115 16011 7172 25693 1712 11550 19007 13552 6419 7818
254,9438 5942 25675 25407 1888 22554 19089 8538 5728 10594
255,3667 14006 21757 4559 6127 3181 25486 23838 12937 12845
256,19960 14462 13290 15953 24955 17638 1958 648 16111 7484
257,14684 4502 7883 2426 9555 23154 4257 10418 15234 12818
258,23600 14253 14895 16630 6198 22121 4825 12409 23989 23481
259,17637 2459 8395 14684 19874 3916 14386 6652 20553 10073
260,25407 6734 9555 18392 10834 1583 6878 12050 10792 16906
261,16301 11855 18687 979 7030 3037 19577 9293 8979 7378
262,19792 8492 7932 4728 13831 20565 3070 25733 10796 7836
263,14396 11645 18949 13020 25711 7312 8446 19857 3536 25807
264,24355 20308 10418 5581 18419 4257 7883 11737 20553 17668
265,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
266,13490 5475 15394 8545 17620 24292 18122 10121 9077 17705
267,16460 3127 18486 25623 11604 4564 1738 18540 1444 20448
268,23141 7095 2426 15691 13711 9555 6446 19468 13226 10834
269,5044 4476 16188 2016 11295 1711 5646 10035 24163 19956
270,21854 4254 5746 16805 6088 15327 9775 16767 2910 20831
271,773 25693 991 23568 8538 9851 637 10269 23666 10786
272,25675 7202 18293 4512 24075 25260 19401 19564 9438 12755
273,2426 9555 23154 7991 23141 6734 17156 16906 9701 18392
274,17517 8318 25167 2756 20311 22601 5118 12142 24589 15105
275,17860 12453 3506 7487 6319 24075 18404 44 25675 16647
276,15898 18727 6042 21705 20819 9871 16979 2101 21843 14684
277,5717 12341 18114 18190 6662 23536 13541 13837 25491 25693
278,24420 11979 15379 13228 7540 23741 388 14339 3418 4081
279,2278 10604 23985 13513 16645 5862 7648 14516 3670 21502
280,24355 23403 15231 20553 18419 6614 10231 8268 6668 1714
281,12061 2333 23711 2300 12341 10786 9851 21854 6088 23536
282,24484 24109 8811 16711 6246 24093 8064 8304 23427 6065
283,4620 18190 5717 15327 23536 2333 6088 21854 23457 2868
284,1714 4502 21812 19874 15754 25407 4257 16394 19189 7883
285,13865 12789 22846 5420 6587 17843 7243 22609 23653 4218
286,18122 12061 17471 24075 13290 1863 13628 637 451 8267
287,7259 13231 13424 17512 13652 51 974 6280 10328 5933
288,25792 25968 3086 25693 11038 8436 9733 11875 8742 25675
289,158 13433 5915 10839 14104 17525 3527 24418 24075 17889
290,471 3418 21704 11854 14248 851 11504 6279 12876 24962
291,4787 10865 13885 22847 24733 6464 3296 328 18193 19917
292,7333 17546 3971 23689 7207 10766 16577 22370 7568 22608
293,18246 2447 21594 21938 15592 9508 21095 25028 22646 8695
294,23450 9876 17319 17318 17317 17316 17315 17314 17313 17312
295,8784 1808 13708 9477 19429 20766 359 2729 22306 12501
296,19089 11295 16630 8894 20095 8097 22445 12409 13928 7494
297,3527 11702 21505 25766 9135 8805 12087 18547 377 13319
298,18512 17637 8395 14684 8769 6612 18419 20345 4502 13433
299,14436 25621 20596 8338 19427 23579 24172 15326 11726 12133
300,14356 5044 25407 19468 9992 5150 16793 484 19750 4476
301,12409 17723 20095 2665 19709 23481 16630 19480 8894 17257
302,10789 1378 25903 1863 22646 12550 21890 18768 24075 6088
303,7144 5150 10766 15903 18636 19973 17546 22075 4118 16499
304,14291 21552 19910 23600 15830 12273 23481 8704 22511 11076
305,23258 9284 5717 23536 18190 13541 23711 2868 2333 9029
306,13686 11357 3905 17745 617 12515 968 22884 1566 15993
307,18246 17525 9508 21663 8695 22646 20928 14343 5644 24268
308,2333 18190 23258 13541 12341 25491 2868 9284 3983 12140
309,22459 9813 4991 7188 176 14006 20073 14043 520 9781
310,25407 22445 1634 4112 13181 21362 1583 24877 20657 19379
311,8709 18793 3037 20300 15559 15778 497 9662 5032 4936
312,18190 5717 13541 15327 25491 454 16901 3835 12742 4528
313,22750 22554 25675 6294 22128 6632 6904 25046 24075 25524
314,24199 6 9438 11702 21505 13810 25209 4025 11931 19030
315,6088 2333 13541 11792 18190 10450 5717 18528 1863 8920
316,19175 17647 15054 16011 4390 11951 9752 5129 2615 25704
317,10009 25030 1623 19114 6521 2333 21552 141 18766 24292
318,15207 21381 24782 614 9221 4491 12024 25121 6693 9759
319,3631 21266 25539 12676 44 20800 23426 19166 18404 3551
320,12601 21042 22121 19852 14356 4351 679 5930 12943 11365
321,21802 15905 11597 6616 13756 15330 3689 24675 20163 10005
322,15595 2426 25121 10594 19119 17429 6314 24508 15130 4045
323,20308 14684 2159 24355 18419 6208 22378 10396 2610 15903
324,15899 2639 22158 2401 9649 15650 10620 19468 16772 8990
325,359 17637 8395 19874 2835 20345 2459 16324 9942 11242
326,25142 13791 6366 18789 1004 15256 16552 14937 7557 20722
327,9645 17925 20438 16597 24929 4846 1740 9699 12211 23447
328,7946 19948 5952 22010 10792 9370 7583 2492 9607 6878
329,14684 19874 18512 10418 24355 20308 14534 8430 11832 5581
330,9438 22554 10269 12061 10786 5942 9851 18293 19564 5044
331,5187 12158 25271 24969 8321 1109 18053 4815 12154 3132
332,20290 8538 21030 364 13310 14291 21552 14978 23799 2811
333,5717 18190 11792 9284 6088 4620 10450 9218 22646 19114
334,17819 12914 4218 7508 22591 22548 15663 8097 9168 8583
335,9851 25675 24075 5717 773 11792 21854 23536 25260 2333
336,19874 18512 14684 15234 14158 8268 4888 17668 23064 2274
337,17843 25192 21081 1067 2275 10707 7662 25170 15983 18704
338,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
339,9733 11340 12050 4980 11348 1056 8037 5 5952 24070
340,8395 17637 359 2459 2835 20553 24711 19874 14772 6652
341,893 15708 5965 13727 16123 24706 21408 4959 18790 22897
342,9315 21277 25897 10458 5717 4891 9281 7914 17083 18295
343,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
344,11871 5084 20308 21674 4502 21139 5815 25702 592 16266
345,13294 681 3422 7111 20404 15778 14640 5820 9970 5025
346,5078 359 10418 11022 8430 17668 20308 21428 19874 11737
347,7981 10994 5815 25741 15246 6500 22822 9450 17041 21894
348,14684 15363 11114 14104 4502 19874 16116 12324 1055 20308
349,10437 14253 4222 23109 19123 12016 914 22495 21492 292
350,7350 11594 15633 7946 15628 12786 14866 22475 16072 12321
351,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
352,23536 2333 15459 9591 2868 22646 12341 21464 2090 22359
353,8251 14291 9339 7601 13352 23600 16630 11363 14895 13310
354,5593 17160 24268 1399 18246 10990 4060 23923 25745 18347
355,11340 12050 4980 25407 5 2426 25675 23154 18392 22651
356,8987 15903 15993 1097 25675 24186 16034 3160 11451 22067
357,23737 3631 17680 22438 4737 3737 654 19875 18495 19606
358,20496 14012 11452 8544 8524 12056 25693 15830 6599 9243
359,1816 14684 4257 5581 4502 8097 7883 15234 23620 1714
360,11121 17517 10162 22121 3572 15691 13226 21037 12254 13845
361,16865 15430 4833 4928 7898 23460 15892 5780 3249 22847
362,5469 3744 13887 8337 19769 25407 18859 8529 3497 7232
363,16218 11533 8678 23444 770 17968 13089 21491 8894 20100
364,14418 24764 13541 22359 6926 9591 25338 18768 20171 10789
365,3037 15559 5032 497 9769 9662 4936 10544 15910 19426
366,2236 20751 5952 12321 115 22079 21129 20501 9956 822
367,23109 11925 4825 7587 914 7910 14965 9358 14406 12847
368,9438 10269 5942 22554 12061 10786 5044 15564 4353 24355
369,7494 8431 20095 17723 18984 19089 22121 5522 24209 23600
370,20308 23875 1185 25695 15562 21589 1892 22573 10054 16197
371,8796 21072 21413 17860 11443 21857 17668 11083 12885 11191
372,2333 4620 23536 10450 23711 21854 2868 19114 22646 15327
373,7710 17877 21245 17753 18263 11748 20291 25637 2004 78
374,13319 24513 10057 9077 19614 12080 574 15071 12191 12087
375,2426 10594 21061 3744 9555 13887 22121 22564 2001 10162
376,21552 23230 21005 17471 23955 17089 10285 451 17230 10775
377,7494 20146 19480 19709 16630 17723 20095 14895 22121 3165
378,13552 913 6278 14188 2422 22701 4781 13573 11664 11737
379,3744 21061 13887 1869 7550 588 502 6164 14141 1846
380,9555 15691 23154 10594 6734 18392 10834 8316 1583 5952
381,6239 21527 22858 24104 13311 6760 23432 10948 275 3768
382,7553 16425 17860 8491 25675 24075 6848 3506 12453 6319
383,9438 22554 12061 23799 19401 9851 5942 15564 17209 13118
384,19910 11730 14291 17760 21552 11687 19089 23909 13352 13797
385,25013 18399 20553 13207 2840 8322 11452 13696 1811 19930
386,21147 19977 25044 6038 1282 1995 17379 6584 2493 10324
387,4553 24590 21797 7912 19212 16122 9566 2420 13407 9606
388,23774 13503 25596 5952 23912 3744 3497 17358 25429 11030
389,9555 10594 23154 2426 10834 23141 7991 13711 18392 17156
390,12409 23600 19480 7494 23481 11658 2665 17819 20095 14291
391,9438 10629 24653 22565 21862 3070 6901 15655 13026 16195
392,8538 17664 9438 20986 979 2767 6280 5933 14539 17370
393,20308 19874 14684 10073 18399 24197 24075 21512 24355 15124
394,21030 14291 8538 17277 10132 20301 1459 16471 364 19480
395,4147 13294 8894 18538 7908 3497 20422 14759 3037 6845
396,6164 3200 13887 20644 22564 8986 3744 3497 11721 7012
397,2426 10594 8990 7991 16928 12818 1583 6734 7095 16906
398,20963 3579 7053 12953 14322 24333 7016 15733 23405 17908
399,11533 5952 13663 8860 15169 19875 22798 13503 12050 10792
400,7850 9398 25457 23280 22478 25013 22500 4384 8062 14374
401,8544 1863 20711 9591 24621 11384 18293 2996 14023 24410
402,4366 19189 14454 20782 21373 6734 7883 19823 11003 20077
403,13433 4502 19976 8430 17313 25801 7669 9578 22730 2196
404,2751 22000 22300 5859 3348 17633 22473 2759 10887 16213
405,14684 4502 6612 19874 24075 20308 11114 19010 8593 4257
406,15562 18987 2274 2304 19429 19281 8395 11242 21605 10994
407,22554 25675 16394 8114 17877 3663 17465 20636 7202 19831
408,16370 2820 5593 3469 3139 12172 14129 18246 19661 25097
409,4454 8372 4525 11755 22805 5083 17565 17130 17033 24945
410,23280 18718 24152 24735 17743 10365 20244 19949 17769 17248
411,19480 8097 16630 14706 7484 12968 8704 25897 18930 16179
412,16394 15234 24577 12914 20508 25407 7013 17070 12602 8423
413,21552 8560 22645 6088 19822 20711 14418 4940 14385 18122
414,5942 9438 10269 7494 9851 24928 8693 21552 15034 610
415,24075 2109 14291 23568 12061 13441 14019 20807 14909 275
416,8905 19764 3774 0 17322 17321 17320 17319 17318 17317
417,17133 16301 678 2459 10887 18399 9094 17653 9822 16871
418,14684 4502 18512 19874 15363 24355 20308 10418 11737 8769
419,9591 18122 19822 13628 2996 22645 18080 25846 22836 962
420,23285 1959 1745 9520 19007 16480 17374 9438 10159 14684
421,20963 16726 1702 15733 23405 7053 17908 4184 20203 9294
422,14619 14672 6716 17398 12053 21996 361 8068 752 17514
423,9591 11452 4966 8544 20711 13628 22645 8560 4940 24621
424,20308 6612 4257 5581 17668 18419 15363 7883 8395 1714
425,1863 22511 8544 11868 21552 11687 1747 22804 13432 17522
426,5815 17370 14017 8396 22891 8295 7243 14539 25549 10994
427,12719 8323 24407 2420 8947 20771 11649 5167 18095 13930
428,22731 3913 15331 2748 902 21337 13608 8165 22236 15952
429,304 18852 7993 4738 3744 12643 14289 6226 22951 19326
430,20686 17478 6760 25013 24481 3952 3546 9037 1811 12465
431,20320 16790 598 25950 17418 13128 2526 20587 10028 16191
432,16775 15903 5150 25083 19973 22075 7568 17546 21619 3971
433,20308 24197 15124 8769 24216 8544 10073 6691 10337 24075
434,14593 878 7615 21552 6016 8920 11647 25643 11716 12742
435,25868 9934 15562 11361 17948 1920 12906 13267 11232 21022
436,17723 20095 25679 24128 19089 23189 19525 7494 9402 24512
437,12158 20146 19480 8709 14895 893 3165 3037 1197 10035
438,11985 1405 3125 4844 15575 12263 3728 19812 6257 6474
439,9322 17156 10594 10792 25407 10467 23154 17249 8909 1583
440,0 17321 17320 17319 17318 17317 17316 17315 17314 17313
441,11792 17235 9337 10788 23457 3599 18872 6767 3336 25491
