user_id,item_list
34,1803 25766 24546 19007 4738 21624 1959 14104 21677 17400
35,9620 23430 12844 823 7355 12719 9863 7742 3921 24577
36,25407 2426 1583 15691 6734 22848 9701 23141 18392 624
37,19480 19922 10009 5562 10528 13797 19524 8439 18512 13224
38,1863 8560 18122 21552 14385 13541 8920 4940 13818 1960
39,2178 7321 15187 21872 16648 6139 24524 3908 16381 15666
40,22554 25407 12923 20146 8990 9438 20095 5044 18293 10834
41,8544 17305 17322 14023 24410 19189 11089 9591 13080 3228
42,13663 6612 7494 20553 11091 20544 15169 2232 24209 13870
43,610 3469 5466 3835 7507 25491 4320 1252 21468 7257
44,17470 8475 9438 24839 23324 5093 1205 25209 3214 12230
45,19089 11658 17723 7494 19525 2665 12409 18930 24128 16005
46,23536 11792 13541 18190 19114 23711 15459 6088 9029 12061
47,18852 21912 4032 4738 19326 19281 1700 7993 7839 19007
48,14684 19874 5284 24985 13552 18419 10418 4781 24355 7913
49,5787 12585 25253 18549 0 17321 17320 17319 17318 17317
50,2426 9555 10594 1583 10834 6734 12818 23141 18392 5044
51,16195 12061 25675 5942 25693 7964 14731 13661 5284 24075
52,4502 24355 25013 20553 8268 25009 7494 6329 2665 20544
53,8529 18499 14396 4147 23398 19005 12662 14155 14354 5784
54,25675 3803 18293 7202 9438 20439 15564 19401 22554 12061
55,15562 3058 16218 10910 10601 7870 13081 17801 2638 4809
56,12742 3348 20401 10558 10384 6506 11741 21717 7229 13764
57,2436 75 24791 11378 25656 2390 6049 23424 12421 12922
58,16577 11197 5930 12601 625 12943 22731 22121 25133 23996
59,8841 8531 11223 19668 9005 10803 20301 23950 21793 12026
60,762 19007 6096 13810 12087 24546 175 2237 377 3527
61,8826 6446 24189 17346 9129 16195 9190 870 19254 7115
62,16394 8097 12214 5952 11527 8675 24577 12759 19948 3775
63,3456 13424 13231 14488 8654 21051 7940 8709 13502 16941
64,17723 7494 23741 14401 1628 12886 2427 339 12347 24300
65,16850 25013 19525 25255 2182 3840 18959 4156 14951 11873
66,2533 2720 7494 19480 19089 8431 24075 7650 14012 6076
67,9822 5966 18574 18462 91 6212 13018 4203 22057 19796
68,2333 18190 6088 5717 11792 23711 19114 4620 9284 3983
69,7583 15124 10919 5952 3264 4541 2317 25932 14684 8630
70,4390 14356 10162 22121 10653 12254 8990 16793 3812 13226
71,1959 20857 19007 20308 18778 17400 6443 1816 14684 17668
72,1863 2996 21552 22645 19094 8920 13541 6088 20711 24340
73,18419 19874 16394 4502 22128 14684 18293 15915 24355 17804
74,24546 11710 25209 23285 644 18343 9438 762 14104 21505
75,19910 20108 21552 22511 23481 7639 9339 19480 15830 11072
76,25407 17877 16577 2426 15196 15903 1583 8249 24075 5044
77,7494 25387 19332 15379 19089 7117 11900 13446 12187 9959
78,6088 15327 6588 23481 10530 8400 2868 13615 9050 4125
79,10269 9438 25675 22554 5942 23799 5284 12061 13118 14684
80,4257 6699 24092 17480 25832 4093 16659 12035 21516 14626
81,12061 24075 9851 10786 5942 23799 21552 19401 9591 6254
82,24075 19502 10785 8311 12110 10959 8304 1535 24472 24093
83,2426 9555 23154 10594 10834 1583 16928 23141 5044 16906
84,9851 20496 4620 12061 25693 23127 7639 23711 10191 9284
85,3580 11533 5952 25596 8860 19875 4366 20863 13503 24278
86,6446 8955 11951 12601 19498 12945 15196 16577 21747 19852
87,6446 2001 16577 22121 5044 3812 16793 15691 21042 19852
88,9851 9438 10269 22554 8811 18293 19401 7202 25071 23711
89,11785 9782 3646 25373 24579 10014 5474 11297 5497 10526
90,19480 4620 3348 5717 14978 5487 10887 1447 10979 19709
91,25044 8529 4649 24383 24994 11848 14356 3175 19315 5169
92,12409 19480 16630 7494 20146 19709 17723 8894 2665 20095
93,3037 13018 24380 497 18793 15778 9716 17668 7550 4147
94,14373 13030 24561 21153 1252 25616 20750 25314 8517 2016
95,9526 14413 8593 24546 2281 21264 19061 5447 229 20211
96,8529 5218 2995 17717 19626 17920 20281 19891 2715 24994
97,19874 4502 24355 20308 18419 12554 17668 5581 4257 11737
98,19874 4502 24355 20308 17668 4257 15234 7883 5581 10418
99,7839 11623 20308 24355 5915 9438 19281 19007 24075 18547
100,24355 24481 4766 24075 20290 1258 23600 19839 6760 5464
101,25675 19468 16772 7728 195 22554 17201 2426 4878 9437
102,13057 19596 22484 24615 6208 24355 19495 20695 22357 16395
103,19781 867 5717 11518 8544 17065 3348 11796 19704 3380
104,19874 14684 24355 20308 5581 23534 10418 17668 7883 14158
105,22750 19620 23485 15790 18293 15915 25046 17858 22554 25675
106,22356 3037 23299 2333 4254 19114 9851 7235 16215 17707
107,1863 8560 18122 22645 11549 1947 4940 21552 1960 20711
108,22121 18317 19089 18544 23189 24747 10537 14356 16195 7991
109,484 13226 25407 15691 7363 10162 15196 3812 13928 20688
110,5150 15196 17546 17517 7568 15234 15642 19973 12142 9511
111,24546 11931 12230 18547 19007 7839 5589 2005 21505 5915
112,10269 17418 10028 23352 25950 16191 598 2526 20587 20320
113,23723 10328 16987 15563 5574 24655 13424 9241 1928 3550
114,11260 2426 22040 14100 9125 23033 10151 18931 11772 15899
115,22554 19792 25779 13831 13615 12923 23481 10269 10688 2210
116,11820 5044 20146 25693 15903 14356 24274 4884 7719 3234
117,17803 15821 25331 8773 1250 25863 16891 4228 24184 22166
118,23086 12162 25484 11527 16246 20508 19823 24070 4502 8675
119,20308 4502 19874 8712 18419 1714 14104 15124 24355 9438
120,18987 9934 24481 1258 24355 14684 19480 21035 3556 19281
121,25693 24484 11153 12530 24093 5934 13463 11397 4668 12851
122,7494 23004 11737 24577 5178 12886 339 14451 14401 1628
123,21061 4147 25407 1869 13887 7550 8337 6164 19769 8986
124,2333 23536 5717 13541 22646 2868 4620 18190 1863 2090
125,4257 18512 17668 4502 4888 21697 7883 1469 24355 24481
126,8020 18697 6717 4156 13203 10020 5786 6325 24619 19525
127,18211 24075 20518 22881 10085 132 19239 10775 2448 10420
128,9851 25675 10786 10269 9438 8811 13118 1863 25071 18293
129,861 18708 14045 25693 19089 1454 19480 24128 19792 19709
130,24546 8805 12230 7839 16124 25766 18427 18343 16011 175
131,3037 21552 22548 25138 11072 5297 24471 14385 7461 2548
132,341 20719 7109 21567 7030 11701 1863 1816 6443 9657
133,11159 23155 22862 21631 22880 14266 22965 11536 6770 5415
134,3497 13294 21042 22121 14328 16577 10730 10951 3913 22731
135,16447 25440 23333 24746 72 22438 2019 6843 25544 23242
136,8660 11550 13433 18974 25526 9976 14528 19030 25839 8478
137,20963 3579 16726 23405 15733 8339 12953 7053 13373 7016
138,19049 5489 5067 23568 23358 15592 4796 21095 11432 25028
139,2426 9438 19089 5044 22554 23154 5469 10834 9555 20146
140,5119 9045 21602 9940 21153 3176 12861 11792 1757 11447
141,14684 20308 5078 17637 24355 17668 6652 24075 20212 7839
142,19480 10269 9851 25675 20146 23600 13118 16630 8538 5717
143,11584 177 681 2939 11814 9708 8334 17123 24645 8262
144,19089 12409 7494 5044 17723 24128 16630 2665 14706 19709
145,9591 22845 4100 364 9345 25675 23319 24075 18122 19817
146,24075 5942 25675 22554 12061 8538 15564 13118 1888 10786
147,3497 588 5469 14141 20422 3744 19769 7063 1064 11848
148,23154 10594 2426 1583 9322 5607 17877 25407 16577 9017
149,5717 12061 10786 21552 23666 25693 12056 773 21583 11384
150,17723 19089 23600 20095 24128 20146 18317 16630 25679 7494
151,19480 19089 11687 25648 23481 10979 525 19709 10887 20864
152,12214 21619 3261 2061 9705 130 14481 9539 19874 7635
153,15182 9195 20210 13609 18412 6250 22903 10544 5919 23341
154,17320 9859 9194 22766 19961 6699 16327 5044 18484 25463
155,4620 23536 5717 13014 11384 2333 13837 16083 23457 20496
156,25407 10594 9555 15691 23154 1583 10834 16928 9701 22848
157,21629 9475 11499 18317 3165 25693 399 11557 18824 24355
158,5150 15196 17546 17517 19973 18367 9511 15234 7144 7568
159,20919 18687 3037 7030 22151 23844 13954 4447 16871 14723
160,12601 22731 3913 4871 4351 21355 679 2375 1022 11197
161,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
162,18293 22128 22750 25046 21342 15915 3473 21552 20363 1345
163,14684 19874 11832 4940 5581 6952 20308 4502 18419 1863
164,25407 8322 20146 11535 1577 5952 19709 8089 17819 5044
165,5717 12061 21552 7639 4620 11792 25693 10786 24075 25491
166,12273 14978 525 15082 20518 5717 1967 1648 21030 16972
167,6878 10834 4980 17209 5 2426 10908 21920 11991 8860
168,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
169,25407 15691 7494 2426 19089 5044 23154 1583 10594 20095
170,22801 20863 5952 4366 11533 13663 17951 24750 16402 22426
171,25675 4512 12923 23424 22554 23485 19401 11633 9438 17465
172,19781 11731 21975 10514 11796 8544 9243 867 24908 5717
173,17209 9733 10981 13711 2426 25407 5 12050 25675 13136
174,10594 25407 13928 18392 10792 20999 5952 16651 18452 9091
175,8430 5756 2507 7632 20626 25517 25957 5078 16667 23530
176,21854 23457 18545 22646 23127 2333 2300 2839 25335 11524
177,25407 10594 6734 10834 9555 1583 15691 21920 18452 6878
178,22657 6599 11452 20290 2759 7639 3348 12968 21866 8544
179,8304 24484 24093 11605 17525 18131 3343 13779 12119 10741
180,3556 11361 18987 17464 19281 6741 15562 10940 9934 3895
181,8251 19480 21552 19089 9591 13797 13352 19709 525 23600
182,15903 17517 5150 18367 19973 17546 9511 4118 22075 16775
183,23600 7494 12409 19709 23481 17723 20146 8894 18984 17257
184,16394 15844 9683 15749 15234 4502 2023 20308 7583 24355
185,6363 3185 5250 5673 24972 15396 4500 9464 1385 25453
186,16394 7583 17877 9370 5760 12759 24577 11535 2426 7553
187,10747 19518 7243 21139 9241 17586 13763 2584 12271 12454
188,10747 9017 23895 11748 21373 17877 17451 15691 17247 1095
189,25407 16772 8097 5044 17229 23141 19750 15691 1577 2426
190,23154 25171 10594 10834 5 25407 9555 5952 24994 10345
191,11613 6242 13690 8373 6282 9167 1663 5052 9950 1224
192,24093 15764 8304 17820 5412 4803 3997 6897 24109 18122
193,3656 11848 484 18404 681 7115 13887 3921 25675 25407
194,18259 13348 24075 24566 11367 1538 6686 0 17321 17320
195,10020 25013 21039 4981 11336 8352 1899 14951 1974 14987
196,24383 681 19985 3497 4147 22564 8131 8826 5044 12601
197,5150 15903 22075 7568 16266 17586 4118 592 2746 7426
198,6088 22646 23536 9591 2868 15459 2333 22003 17705 9050
199,8249 22121 15196 6446 23991 3812 3572 14684 15234 12601
200,7494 19089 17723 19525 8894 12409 23600 6198 20146 13415
201,20146 19480 11730 17723 23481 20095 24075 1634 10786 16562
202,24586 4341 868 17407 5626 8517 2757 6264 10175 8902
203,13686 8987 4289 4444 9112 1097 3968 25409 14406 9679
204,12061 1863 9591 8560 25675 9018 10363 23711 9851 18122
205,23536 2333 18190 5717 15459 9029 18528 23711 10450 6088
206,921 19120 23358 21552 7885 8251 4620 11987 13352 15709
207,6239 23628 8158 7174 19089 18300 10948 9438 14609 25740
208,20083 5491 11802 388 6865 11540 13415 25698 19908 20998
209,19874 4502 24355 17668 18419 10418 20553 4257 5581 11737
210,25034 6760 17908 12953 7016 8339 24333 2798 22100 15948
211,6901 15655 7836 2448 23600 8894 9637 12409 16195 153
212,19089 4728 2448 16630 7720 16948 6076 7094 21437 23550
213,11876 21085 1050 16862 6250 17525 18463 8395 8538 4987
214,24075 9438 773 21552 12742 22554 12550 10269 23799 5942
215,7709 8676 8667 25663 22500 13207 7017 15925 15371 1479
216,25407 7012 23398 5763 6510 16443 16758 14396 17252 10885
217,3348 10979 14593 3469 11987 4779 18449 878 12684 11716
218,5150 15196 17546 10766 19010 12142 17517 7568 15234 15642
219,8709 18793 497 9769 9662 13424 12048 15559 7267 9716
220,24075 9438 22554 12061 10269 18293 10786 15564 13118 19401
221,11459 19826 17668 15124 5467 6464 8064 24484 8783 11711
222,14684 4502 20308 10418 18419 5581 7883 4257 17668 6612
223,7639 19480 364 12273 11729 19346 25095 23850 22657 4766
224,2485 19340 3788 2001 22949 15795 15645 10162 2679 23468
225,25407 16772 13928 11848 9555 4878 24143 7564 8990 16431
226,17960 12755 13622 18347 14070 24536 24861 2839 13019 24329
227,14684 4502 19874 15363 11832 6612 7883 20308 11737 24355
228,17668 7539 21973 1816 14706 11033 18419 18462 23004 1573
229,8079 4384 20613 20637 8100 1778 17248 16177 891 9398
230,21373 6097 19823 7946 19150 13795 9370 17877 22217 11527
231,22554 18293 12923 9438 19525 19480 7494 14595 21552 20988
232,4126 19781 7055 16370 12524 6401 17941 13723 22973 7552
233,5862 195 10569 21024 22882 25197 24875 9194 25938 9859
234,16577 12601 11197 5930 12943 625 306 24075 22731 16772
235,16577 21042 14328 3913 22731 10951 16942 6446 3812 679
236,22359 14418 6088 9591 22646 15459 8811 22003 13541 9386
237,14838 91 6734 11896 14383 9146 18392 23647 17156 22848
238,752 3804 23417 23245 6759 5475 15394 7114 4215 16897
239,10513 21802 6616 11597 13756 15330 3689 18799 15905 10005
240,21920 10730 588 11991 19822 25596 18551 20308 8266 11295
241,6121 10996 11925 10396 4766 24481 11369 19123 10002 14344
242,25675 18499 1397 25407 14551 13928 16443 18060 17680 5763
243,11832 6952 9018 14684 5581 10418 10249 19970 7539 15124
244,5078 14684 4502 20308 5581 359 8395 25675 16324 7883
245,23536 9284 18190 5487 1785 3835 7885 2868 4620 999
246,2426 10594 1583 7991 6734 18392 5044 12818 17156 24075
247,22750 23004 24230 18293 24216 25924 10073 15915 4502 23847
248,281 1771 15929 13522 656 7728 0 17323 17322 17321
249,19089 20146 7494 17723 23600 19709 11658 12409 8894 16630
250,12719 5152 9159 19653 11067 23335 41 22554 10780 14208
251,6320 466 20762 8529 9190 3613 18501 11480 19526 15271
252,24546 2281 19007 16124 18547 2931 18343 19061 9526 762
253,19007 4115 25693 9438 16011 3716 24546 6419 7818 7172
254,9438 25675 5942 25407 22554 12061 23799 8538 19089 15034
255,3667 14006 21757 4559 6127 3181 25486 23838 12937 12845
256,14462 10108 15953 23540 637 12061 13290 18790 19087 12308
257,14684 2426 9555 4502 23154 7883 10594 12818 4257 10418
258,23600 16630 12409 20095 19709 19480 7494 2665 20146 14895
259,17637 2459 8395 19874 14684 14386 3916 6652 20553 10073
260,25407 9555 6734 10834 18392 1583 6878 24075 12050 2492
261,16301 11855 7030 18687 3037 9293 979 19577 15914 8979
262,19792 8492 13831 7932 3070 20565 20979 17700 25733 10796
263,11645 14396 18949 13020 25711 7312 8446 19857 3536 25807
264,24355 20308 18419 5581 10418 4257 11737 20553 17668 7883
265,4543 10269 24075 12061 0 17320 17319 17318 17317 17316
266,13490 5475 15394 8545 17620 24292 18122 10121 9077 17705
267,18486 16460 3127 4564 25623 11604 1738 8994 1444 20448
268,2426 15691 9555 23154 12818 10594 8097 23141 6734 10834
269,5044 19089 16188 4476 23600 13845 3572 3711 8785 24355
270,21854 8920 4620 4254 13541 2333 7235 20831 5746 16805
271,25693 773 9851 10269 23568 10786 19480 8538 5717 25675
272,25675 24075 7202 18293 4512 25260 19564 9438 19401 18804
273,2426 9555 23154 6734 7991 23141 18392 17156 9701 16906
274,17517 8318 25167 2756 20311 22601 5118 12142 24589 15105
275,17860 12453 3506 7487 6319 24075 18404 44 25675 16647
276,18727 15898 20819 6042 21705 9871 24355 704 22731 14684
277,5717 12341 18190 13541 23536 18114 11792 2333 23711 19114
278,11979 24420 15379 388 23741 3418 13228 7540 14339 4081
279,13513 10604 2278 23985 22554 9698 25675 9438 18745 12579
280,4502 24355 19874 20308 18419 17668 4257 15231 15234 20553
281,12061 2333 13541 23711 18190 23536 19114 12341 9851 21854
282,24484 24093 8064 24109 16711 8811 6246 8304 15764 18569
283,18190 5717 23536 4620 2333 15327 6088 2868 11792 21854
284,19874 14684 4502 1714 12214 16394 15754 18419 25407 13294
285,9851 13865 12789 5420 22846 6587 23653 22609 4218 7243
286,1863 18122 9851 12061 637 13628 23666 773 8544 24075
287,24200 17369 10328 13424 974 17512 13652 51 7259 13231
288,3086 25968 25792 25693 11038 9773 23944 7423 24802 8091
289,5915 158 13433 3527 19007 24546 7839 14104 10839 17525
290,471 3418 21704 11854 14248 851 11504 6279 12876 24962
291,4787 10865 13885 22847 24733 6464 3296 328 18193 19917
292,7333 17546 3971 23689 7207 10766 16577 22370 7568 22608
293,18246 454 2447 15145 4796 2333 13427 8544 9050 12550
294,23450 9876 17319 17318 17317 17316 17315 17314 17313 17312
295,1808 8784 13708 9477 19429 2459 20308 5770 20766 359
296,19089 25407 11295 8894 7494 15691 16630 9555 23600 19709
297,3527 11702 21505 25766 18547 8805 12087 13810 9135 11931
298,18512 14684 8395 4502 6612 17637 8769 22653 20345 19874
299,14436 25621 20596 8338 19427 23579 24172 15326 12133 11726
300,5044 25407 14356 22121 9992 19468 5150 484 16793 19750
301,12409 17723 19709 2665 19480 16630 20095 8894 23481 17257
302,10789 1378 6088 1863 25903 22646 12550 24075 8811 21890
303,18636 15903 7144 10766 5150 19973 17546 4118 22075 15196
304,14291 23481 23600 21552 15830 19910 22511 16630 11687 12273
305,23258 9284 23536 13541 18190 5717 23711 2868 9029 2333
306,13686 11357 3905 17745 617 12515 968 22884 1566 15993
307,18246 25693 454 2333 17525 13427 8544 9050 2447 2196
308,2868 2333 13541 18190 4620 23258 2996 9029 5717 15459
309,22459 9813 4991 7188 176 14006 20073 14043 520 9781
310,25407 22445 7063 6636 20146 1240 21362 9649 13928 8894
311,8709 3037 18793 20300 497 15559 15778 4936 9662 6933
312,5717 18190 15327 13541 9284 25491 11792 454 13837 3835
313,25675 22554 22750 6632 6294 24075 22128 25046 14595 19620
314,9438 21505 6 24199 377 13810 11702 19030 13433 5915
315,6088 2333 13541 5717 11792 12061 18190 18528 10450 21854
316,19175 18122 15196 24156 4390 17647 19393 15054 13226 16011
317,20496 19114 10009 11452 25030 4209 2333 9851 11796 23711
318,15207 20892 15234 2327 24355 22378 17478 3615 4491 24782
319,3631 21266 25539 12676 44 20800 23426 19166 18404 3551
320,12601 21042 22121 4351 19852 15691 14356 25738 16772 12943
321,21802 15905 11597 6616 13756 15330 3689 24675 20163 10005
322,11295 15595 2426 17877 25044 25121 24508 19119 16394 7228
323,14684 2159 20308 24355 18419 6208 22378 4257 7450 16394
324,15899 2639 9673 22158 2401 19468 8990 16772 7095 9649
325,359 8395 19874 17637 14684 2835 20345 2459 16324 9942
326,25142 13791 6366 18789 1004 15256 16552 14937 7557 20722
327,9645 20438 24929 16597 4846 1740 9699 12211 23447 17925
328,7946 19948 10792 5952 22010 6878 22848 7583 2492 9607
329,14684 19874 18512 20308 24355 10418 18419 4257 11832 14534
330,9438 10269 22554 10786 12061 9851 18293 5942 19564 3803
331,12158 5187 23749 23153 16266 592 11979 25170 25271 18053
332,14291 21030 20290 773 8538 364 20807 21552 2811 13797
333,5717 18190 11792 6088 9284 4620 9851 10450 19114 9218
334,8097 4218 9168 7508 22548 17819 22591 12914 15663 11717
335,9851 25675 11792 21854 2333 23536 9029 9337 5717 13541
336,19874 14684 17668 4502 18512 21697 24355 2274 10418 6329
337,25192 10269 17843 8242 22474 1067 21081 19536 3037 2275
338,8097 16150 4841 19236 17143 10594 15795 9555 3013 15009
339,9733 11340 12050 4980 11348 8037 25407 5 24070 8309
340,8395 17637 19874 359 2459 2835 20553 16324 24711 14684
341,893 18790 22807 25693 9907 21408 16123 5965 13727 22897
342,24850 18293 19588 9315 10786 9438 9659 19564 3803 19401
343,15624 3345 23989 7587 20145 24402 15370 3550 10054 13471
344,4502 20308 19874 18419 11871 5084 4257 21674 21139 5815
345,681 13294 3422 7111 20404 15778 11913 15461 17214 24497
346,5078 359 19874 14684 16324 10418 8395 8430 20308 11022
347,7981 10994 25741 15246 5815 6500 21624 22822 19874 14684
348,14684 19874 4502 10418 20308 1714 16116 5581 15363 17668
349,14253 4222 10437 23109 19123 11925 4150 12016 3144 914
350,7583 17157 5840 16365 14866 7350 25369 22475 8123 1151
351,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
352,2333 15459 23536 2868 9591 18190 23711 22646 5717 21854
353,8251 14291 23600 16630 14895 7601 13352 9339 11687 19709
354,5593 18246 7335 13030 19342 15727 8285 20496 12524 16370
355,11340 12050 25407 4980 2426 23154 18392 9322 22651 11991
356,8987 25675 15903 15993 1097 24186 16034 3160 11451 22067
357,3631 23737 17680 22438 18495 19875 3737 19606 4737 654
358,8544 20496 5717 14012 15830 8524 11452 7639 9851 8811
359,14684 5581 1816 4502 1714 4257 8097 12214 19874 24577
360,15903 22121 15691 5044 3572 17517 13845 8990 11121 10162
361,16865 15430 4833 4928 7898 23460 15892 5780 3249 22847
362,5469 3744 25407 3497 13887 8337 8529 19769 18859 11848
363,16218 11533 8678 23444 770 17968 13089 21491 8894 20100
364,9050 14418 22359 13541 24764 6588 13118 22646 20130 1378
365,3037 15559 5032 497 9769 4936 9662 7448 10544 15778
366,2236 20751 115 12321 22079 5952 21129 13807 15770 9913
367,23109 11925 4825 7587 914 12847 7910 9358 14965 16172
368,9438 22554 10269 10786 18293 9851 12061 5942 15564 25260
369,7494 8431 19089 17723 5522 20095 18984 23600 8894 24209
370,15562 20308 1185 24355 25695 23875 6088 21589 25479 11114
371,8796 21072 21413 17860 11443 21857 17668 11083 12885 11191
372,2333 23536 4620 23711 2868 21854 10450 19114 11792 9284
373,7710 17877 21245 17753 18263 11748 20291 25637 2004 78
374,13319 19614 10057 24513 574 9077 12191 15071 12080 12087
375,2426 9555 10594 1583 22121 17156 12818 5044 18392 8990
376,23230 8560 21552 21005 17471 25675 17230 13722 19393 3659
377,7494 20146 19480 16630 17723 19709 20095 3165 2665 22121
378,13552 913 14188 6278 2422 22701 4781 13573 7883 11737
379,3744 21061 13887 14141 1869 7550 1846 588 502 6164
380,23154 15691 9555 10594 6734 10834 1583 18392 16906 6878
381,6239 22858 21527 24104 13311 10948 5562 275 3768 25740
382,7553 25675 16425 17860 8491 23888 24075 6848 12453 3506
383,9438 22554 12061 9851 5942 19401 18293 23799 15564 19564
384,19089 14291 11730 19910 11687 8544 7494 13352 13797 24075
385,18399 25013 7482 24014 24197 10796 22076 16538 24075 16241
386,21147 19977 25044 6038 1282 1995 17379 6584 2493 10324
387,4553 24590 21797 7912 19212 16122 9566 2420 13407 9606
388,25596 5952 23774 13503 15169 3737 7583 11533 3580 2118
389,2426 9555 23154 10594 10834 7991 18392 23141 17156 6734
390,7494 23600 19480 12409 20095 20146 23481 2665 11658 8431
391,9438 19332 23600 2533 10629 24653 22565 21862 3070 12409
392,8538 20986 9438 17664 25868 19281 2767 979 5933 6280
393,20308 19874 14684 24355 10073 24197 4502 18399 24075 21512
394,8538 21030 14291 17277 364 20301 10132 8544 22511 8704
395,4147 3497 2236 23318 13294 18538 7908 3037 8097 16651
396,6164 3200 13887 20644 22564 8986 3744 3497 11721 7012
397,2426 10594 1583 6734 8990 7991 24075 12818 16928 7095
398,20963 3579 7053 12953 14322 24333 7016 15733 23405 17908
399,11533 5952 8860 15169 13663 12050 19875 13503 22798 6878
400,7850 9398 25457 23280 22478 25013 22500 4384 8062 14374
401,1863 8544 9591 20711 18293 2996 11384 20496 24410 4966
402,21373 4366 7583 8097 4257 12162 9769 16394 24138 11003
403,13433 4502 19976 8430 17313 25801 7669 9578 22730 2196
404,2751 22000 17633 3348 22300 22473 10887 5859 2759 476
405,14684 4502 20308 19874 10418 6612 1055 21697 17668 4257
406,15562 8395 4502 2274 2304 14684 18987 11242 15234 5078
407,25675 10269 22554 9438 16394 12061 17465 7202 8114 9851
408,3469 3835 16370 5489 16966 2820 2996 10788 13715 5593
409,19480 8372 4454 22805 5083 4525 11755 6320 17565 17130
410,23280 18718 24152 24735 17743 10365 20244 19949 17769 17248
411,16630 19089 19480 18984 8097 20095 19709 20108 14706 19910
412,16394 25407 8097 12914 24577 17070 15234 4257 22010 19874
413,21552 8560 22645 14385 6088 8920 4940 18122 13628 20711
414,10269 5942 9438 12061 25675 21552 22554 11792 10786 610
415,24075 12061 25693 2468 8538 14291 23568 13797 17257 991
416,3774 8905 19764 7587 24402 15370 15144 25912 9853 21042
417,17133 2459 16301 5078 678 10887 17653 18399 9822 9094
418,14684 4502 18512 19874 24355 15363 20308 10418 11737 8430
419,9591 18122 22645 2996 8920 19822 21552 13628 6088 14385
420,9438 1745 23285 1959 17130 19007 19846 10159 16480 9520
421,20963 16726 1702 15733 23405 7053 17908 4184 20203 9294
422,14619 17398 610 10341 19100 8068 12053 752 361 17514
423,9591 8544 4966 11452 20711 20496 8560 22511 8920 22645
424,20308 17668 6612 18419 4257 5581 7883 15363 1714 6500
425,1863 13541 22511 21552 8544 9591 2868 15327 11868 21859
426,5815 17370 14017 8396 10994 22891 8295 7243 14539 25549
427,12719 8323 24407 2420 8947 20771 11649 5167 18095 13930
428,22731 3913 6734 15331 902 2748 13608 21337 8165 15952
429,304 18852 7993 4738 3744 12643 14289 6226 22951 19326
430,20686 17478 24481 25013 6760 3952 1082 1811 13696 3546
431,20320 16790 598 25950 17418 13128 2526 20587 10028 16191
432,15903 16775 5150 25083 19973 22075 7568 17546 21619 20460
433,20308 14684 24197 19874 15124 8769 24075 10073 6691 4257
434,14593 4620 8920 7615 878 6016 21552 15327 5717 1863
435,9934 15562 25868 11361 17948 1920 4502 12906 21022 11232
436,17723 19089 20095 24128 23600 23189 25679 14721 20146 7494
437,12158 20146 19480 8894 19089 14895 20095 18317 19709 13797
438,7279 2840 6579 519 4426 16761 17368 2782 13592 5991
439,23154 10594 2426 17156 25407 9322 1583 10792 21920 18392
440,0 17321 17320 17319 17318 17317 17316 17315 17314 17313
