user_id,item_list
138,15592 11432 25028 21095 4796 14343 5644 5593 16568 610
139,2426 9347 5044 10834 10391 2491 23154 19089 5469 9438
140,13433 25106 9940 5399 158 4489 10099 4161 24178 552
141,5078 17637 14684 2304 6652 20308 6369 3916 4032 9520
142,25675 10269 19480 9851 20146 23600 16630 13118 22554 8538
143,25407 16381 16577 13725 24524 3989 17338 15187 13923 23223
144,19089 24128 7494 12409 20146 7539 16630 19709 11730 2665
145,18119 9591 9345 20497 19552 25355 22845 24075 4100 13693
146,24075 25675 5942 22554 13118 15564 8538 12061 10786 1888
147,3497 5930 24823 14529 19769 16880 21061 14030 588 10918
148,23154 2426 10594 25407 9322 1583 5607 17546 18636 10908
149,10269 25675 12061 773 9438 21552 23666 10786 21653 19480
150,17723 20095 19089 20146 5573 2533 24128 25679 12864 7494
151,12968 19480 9664 3660 8158 10061 10979 23403 16630 23600
152,21619 2061 3261 12214 9705 14481 9539 1830 13902 16537
153,20210 15182 13609 9195 18412 15783 427 20447 16263 22903
154,17320 9194 181 9859 21013 5548 20966 22766 9140 9963
155,12365 13118 7964 24075 4620 15544 2203 25928 13244 9438
156,25407 15691 18452 10594 9555 23154 1583 10981 10908 10834
157,9475 24746 6010 11499 3855 303 12843 21114 14820 5529
158,5150 15196 17546 4510 8891 9511 7144 3261 6830 15234
159,20919 22151 18687 4447 15064 23844 23658 13954 591 7030
160,21355 12601 11197 6047 11354 306 1242 25738 679 20969
161,13074 12571 9341 25260 14181 19944 16420 9421 24146 12574
162,3473 22128 12875 18293 21552 10491 6039 22469 8944 22750
163,4940 14641 25197 22511 11832 14771 21327 18541 13444 18419
164,4878 8322 1577 25407 8089 7583 3921 17819 11778 25676
165,21552 5717 12061 4620 24075 24621 7639 8704 20108 21583
166,17179 20167 11159 10990 15906 15082 1648 14978 19817 5256
167,6878 5108 4980 17209 2426 22848 6012 19468 25092 10834
168,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
169,25407 15691 7494 2426 23154 1583 23141 7991 20095 19089
170,5952 22801 4366 24750 22426 3050 16402 21129 13663 20330
171,23424 4512 25675 12923 7202 19831 9851 19401 24075 10789
172,13707 19781 21449 23056 11792 15780 9243 19114 8544 15333
173,8820 17209 5669 10981 9733 13711 16906 13136 12050 12093
174,13294 12889 20178 9605 2434 6266 17402 7494 835 24002
175,5756 16667 7632 23530 8430 2507 13863 25517 6612 6500
176,5396 6004 24575 10885 18545 2333 23127 16938 12061 21854
177,25407 6734 10594 1583 10834 9555 15691 22848 18452 9701
178,5973 2759 1398 11638 23909 12972 23553 22657 5016 20290
179,8304 15343 16197 14306 2906 16626 24484 24093 11129 6517
180,23832 6168 3556 3423 20074 2579 4338 3895 25167 2597
181,10269 19089 25675 19480 9438 12061 9591 8251 19709 10786
182,15903 17517 3261 5150 18367 22529 14554 14796 19498 20460
183,23600 19709 7494 23481 20095 12409 17723 20146 17760 9664
184,9683 15749 10491 16394 10779 20651 23070 11130 980 1345
185,6363 5250 5673 3185 24972 9464 14018 7607 653 25102
186,7553 25407 8322 25675 16394 1653 17877 22554 21943 24847
187,10747 23879 19518 25170 2825 7243 1254 22474 23653 22256
188,3901 11748 10405 10747 24280 1095 7561 24533 17133 8649
189,16772 25407 8097 2118 5044 25187 15691 2426 17229 12466
190,19797 5 5148 15730 23154 25407 5108 22065 10594 10345
191,1040 5036 6282 8691 13690 1663 17905 9167 16375 9950
192,15764 24093 8304 17820 57 24109 4803 5412 3997 18122
193,484 13760 3656 20688 17013 23651 7965 23468 11169 4553
194,13348 24566 18259 11367 1538 6686 24075 12242 10585 18291
195,19761 20057 6239 10020 20385 777 16653 19845 10083 3033
196,19985 10902 6044 681 6900 20281 6663 25824 4147 7012
197,5150 22075 15903 4118 17586 7426 16489 16266 7568 1547
198,18190 9591 2868 23536 22646 5717 12061 6088 21464 2333
199,8990 15204 7133 15013 18009 8249 6446 9041 20936 22121
200,1432 7494 13415 17723 19089 19525 18131 18653 23577 20083
201,20146 19480 19089 3983 17257 16630 17723 18456 19525 23600
202,868 4341 8517 24586 17407 5626 2757 10175 1898 8902
203,4289 4444 13686 14638 14253 23208 1211 1097 9112 8367
204,12061 9851 24075 8560 11384 12645 25675 9591 22554 9018
205,18190 23536 2333 6088 18872 21854 5717 8920 11934 10450
206,19953 896 22096 21404 18380 16608 21278 19120 23358 7398
207,6239 8158 6760 23628 7174 19480 15006 14609 17760 12968
208,11540 19908 6865 12266 21704 6092 4195 838 11367 18995
209,4502 19874 24355 18419 17668 10418 15234 22927 20553 4257
210,25034 24333 7016 17908 9451 20915 6760 2798 12953 8339
211,9934 6380 14100 11361 22729 8894 20565 12906 17668 24075
212,4728 2448 7720 1341 16948 11133 3070 1546 3428 16705
213,16862 4987 1050 8395 18463 22873 1866 17525 8538 11876
214,24075 773 5942 10220 12550 1477 9438 25675 4965 10320
215,7709 8676 15371 15925 25663 8667 19203 13207 12033 1479
216,1397 44 11169 23398 12713 5763 6985 14396 16353 2995
217,4779 3348 1080 3469 7235 24086 14607 15548 17162 20341
218,17546 5150 5641 6667 8537 15196 3513 19010 15234 23927
219,8709 9716 497 18793 14674 15182 13424 9769 7611 18649
220,24075 9438 22554 10269 18293 12923 24894 15564 12061 9851
221,19826 6464 5467 8783 17995 11711 25711 20191 11459 18569
222,14684 4502 20308 5581 18419 10418 7883 11475 6612 17668
223,7639 25187 19241 6035 24015 17990 25631 24900 6502 24748
224,2485 3788 19340 2001 11912 6345 13526 15402 23468 13226
225,25407 16772 8990 9555 1436 7095 22438 4878 24143 1583
226,14044 18347 24861 24329 16399 13019 17960 4756 13622 24536
227,15363 4502 11832 19874 3556 14684 12843 6612 23404 7883
228,20209 23600 17917 4203 4457 7539 9615 13018 7388 21973
229,8079 20613 8100 4384 891 1778 20637 16177 17248 7850
230,711 6097 17109 18574 11864 19823 12759 13057 7946 19596
231,24075 22554 18293 9438 5942 12923 13306 10269 10786 9851
232,13635 21281 20706 849 1635 17668 4126 11776 17032 10671
233,11497 5862 10414 9859 195 13625 10443 21024 10569 22882
234,11197 11354 306 16577 625 5930 12943 21161 11316 4632
235,23659 25416 21042 24567 16942 17087 24963 8619 10017 22731
236,6088 9591 15459 10789 12061 8811 9851 22646 2333 13541
237,21473 8959 91 11896 17884 7514 10640 23647 14838 17857
238,12945 6139 21872 14676 20820 16871 18330 5497 5475 4215
239,10513 20911 19350 21802 15905 6616 13756 11597 10005 22739
240,21920 8266 18551 10730 20308 8376 5189 20253 14168 19822
241,11369 10002 19123 6121 10996 14344 10396 25973 19700 21780
242,1397 10592 7487 15275 25675 1188 22880 23678 9060 17860
243,22511 11832 18541 12843 19970 4411 6291 615 23404 23020
244,25675 5078 24075 14684 4502 9438 5581 10418 18293 10786
245,5487 6588 7885 23536 1785 9284 999 18190 3835 4620
246,2426 1583 10594 7991 12818 6734 18392 19468 10981 5044
247,24230 15915 1013 23004 3130 12889 5185 16010 24481 23847
248,281 15929 1771 656 13522 7728 0 17323 17322 17321
249,19089 17723 7494 20146 18984 16630 8431 11658 12409 2533
250,5152 23335 12719 11067 41 10780 14208 1645 12389 22554
251,9190 18501 3613 19526 11480 17717 6320 20281 8529 15271
252,24546 25766 3399 14413 9526 10347 13118 12777 16124 24075
253,23534 24075 13747 13552 9438 6419 16162 12365 5906 16011
254,25675 9438 12061 5942 25407 22554 10786 9851 23799 19089
255,3667 4559 14006 21757 6127 3181 23838 12937 12845 25486
256,18528 991 22602 13231 9218 24955 3302 11327 14721 23536
257,2426 9555 14684 23154 4502 23141 12818 7095 10834 13711
258,23600 2832 19709 16630 20146 12409 22196 14895 20095 7494
259,17637 11350 13305 2459 1808 3916 14684 13503 19874 6708
260,25407 6734 10834 9555 1583 18392 12050 13711 10792 24075
261,7030 11855 16301 3037 19577 1750 21985 15914 3281 4447
262,468 8492 21495 2441 7932 20554 6222 11430 16018 14080
263,14396 12325 16227 13649 657 14402 25711 19857 25644 5195
264,24355 18419 5581 20308 10418 7883 22927 17668 14137 19879
265,4543 24075 12061 10269 0 17320 17319 17318 17317 17316
266,8545 5475 13490 15394 5137 21117 19822 24696 17620 19721
267,3127 18486 16460 11604 25623 4564 1444 20448 8994 1738
268,2426 15691 23141 23154 9555 10834 13711 7095 12818 19468
269,5646 1711 24163 2016 11295 10035 5044 168 23305 22192
270,21854 18197 22616 23536 2333 4254 11442 11792 5746 13541
271,10269 773 25675 9851 19089 23666 991 9438 8538 19480
272,25675 7202 24075 4512 9438 18293 19401 1842 19564 6904
273,2426 23154 9555 23141 6734 13711 7991 7095 9701 10981
274,17517 8318 2756 20311 15105 24589 25167 22601 19828 9583
275,7487 25319 17860 25675 25621 604 12996 3580 12453 22410
276,18727 15898 21705 6042 20819 16979 2101 9871 2088 21843
277,5717 12341 18190 13541 18114 6662 9284 6088 2333 11792
278,24420 22021 11979 1780 12405 11778 15379 1628 1441 1312
279,23985 13513 2278 10604 18745 3577 3670 9698 7648 1103
280,24355 4502 15231 23403 19874 18419 22927 20553 20308 4257
281,12061 2333 10269 25675 13541 18190 23711 9851 10786 6088
282,5410 23071 17563 3810 24584 24109 16711 717 16949 5223
283,4620 5717 18190 10269 15327 23536 21854 6088 2333 2868
284,19874 9819 25407 1714 15754 19415 4502 14684 18419 21812
285,12789 13865 22846 6587 5420 6743 25886 23653 7243 18205
286,1863 13628 16406 12061 22645 8560 10189 18122 1947 4940
287,17369 16811 13652 25305 8797 8537 24200 10328 6280 17512
288,18533 15161 8220 8720 19363 9234 18695 17914 7335 10834
289,5915 21779 18310 14104 158 13433 10566 4127 5782 10802
290,21704 12266 6092 471 851 6279 4195 7671 24024 8291
291,10865 4787 6464 1211 4444 3296 18193 24733 22847 19917
292,7333 6712 17546 23689 10747 10766 12698 18093 9916 19914
293,21938 15592 9508 11432 25028 18246 21663 4796 8695 21095
294,9876 23450 17319 17318 17317 17316 17315 17314 17313 17312
295,8784 19429 20766 13708 359 1808 19728 9477 19373 16224
296,25407 19089 9555 23154 10834 10594 7494 15691 20095 11295
297,25766 5284 16011 13552 11702 14104 3527 18886 9748 13433
298,9829 18512 14684 1258 11718 20981 12309 17190 22076 8769
299,24425 25621 14436 19427 8274 20596 8338 16323 24661 11081
300,14356 25407 25773 10151 19468 4125 491 10226 9992 13016
301,20095 17723 19709 12409 2665 16630 19480 22121 24075 23481
302,6926 10789 1378 25903 8678 20632 12550 8811 14777 6088
303,18636 17546 4118 22075 9741 15903 5150 7144 9454 23864
304,14291 23600 23481 8704 20095 11687 16630 12409 14895 20146
305,23258 9284 15327 18190 5717 23536 8686 23711 11716 13541
306,13686 11357 14253 1566 862 1097 21082 15993 19140 1211
307,9508 18246 21663 8695 22646 18838 6600 14343 5644 14038
308,2333 13541 12140 3983 2868 18190 23258 9029 4620 9218
309,20801 17397 7186 16551 23597 13791 15256 18241 520 9813
310,22445 13181 21362 1583 19379 20657 1240 24877 23382 16176
311,8709 20300 3037 12402 497 16410 24958 17685 51 3630
312,15327 5717 18190 13541 16112 921 9284 8285 454 8686
313,25675 22554 22750 6294 924 14595 6521 6904 6632 25046
314,22506 24075 11702 22313 11044 20212 9438 6 158 13433
315,6088 2333 5717 13541 1863 12061 10269 4620 9851 25675
316,4903 14753 24376 7844 19175 15196 25853 17647 11387 2499
317,10009 385 13118 2333 6950 20148 21552 14023 20496 141
318,15207 3615 17478 14395 18858 22378 10798 22892 8269 2327
319,3631 17579 17020 2421 10161 3660 1463 25587 13588 17347
320,25738 3198 679 19452 5930 4871 21042 12601 18001 22121
321,20163 24675 21802 17145 13494 5418 15905 15521 23289 9884
322,10269 21865 9438 25675 11295 3395 12357 24383 15622 21596
323,2969 14684 4892 6208 19287 7450 18419 14416 22378 19478
324,15899 22158 2639 2727 2401 20 19653 9515 22294 9649
325,359 20345 4194 2570 2835 11242 16534 9942 8395 17637
326,18789 1004 25558 7557 14937 6366 25142 13791 15256 18241
327,17925 9645 25688 16597 1740 20438 24929 1487 19739 8787
328,10792 7946 22010 2492 12162 24874 23848 2426 23895 19948
329,14684 19874 24355 18512 18419 14534 20308 1300 11832 3625
330,10269 9438 22554 12061 5942 10786 9851 18293 24894 12923
331,1109 8321 24969 11734 25271 23749 18053 1151 4815 12154
332,12273 23799 20290 18456 20553 23481 773 14218 817 13797
333,6088 24075 5717 18190 4620 9851 11792 10450 9284 22554
334,14920 9168 15663 22591 11723 17819 12914 22548 4218 7508
335,9851 24075 25675 5717 11792 6088 22554 9284 4620 13541
336,19874 14684 16171 4502 21159 18512 17668 3228 1399 8268
337,25170 18704 15983 22474 8242 17843 2275 20778 11191 10707
338,19994 14338 14744 9592 1827 13994 11628 4841 17143 6713
339,9733 11340 4980 12050 11348 8309 11991 8037 22655 24070
340,2459 8395 17637 24711 2835 19874 11242 359 20553 16324
341,893 16123 4959 24706 18790 15708 22897 5965 13727 22807
342,21277 10458 25897 9315 4891 19588 5717 19401 10786 3803
343,15370 12849 5771 914 25425 25497 16743 25912 24402 5721
344,4502 11871 5084 19874 25890 20308 18419 1547 25702 21139
345,7111 3422 13294 681 5820 9970 20404 20866 9066 14640
346,5078 4194 4915 359 5925 11022 8430 10418 21428 16324
347,7981 16873 13477 9452 12830 9041 3675 11820 20547 13814
348,14104 17995 13492 25711 10480 24733 21779 16116 4502 2423
349,20806 14769 292 23109 14253 125 21188 15024 19123 22103
350,22377 11193 25013 22747 22004 10357 11287 7653 20335 15234
351,0 17322 17321 17320 17319 17318 17317 17316 17315 17314
352,18190 9591 2868 2333 15459 23536 3983 22646 5717 12341
353,23600 19480 14291 14895 19709 16630 8251 20095 9339 24075
354,17160 5593 18246 24268 1399 4060 9578 5985 7669 21044
355,11340 12050 4980 8309 11991 7927 25407 8316 1930 5
356,6961 8987 1097 15993 19220 25675 4444 22884 862 18745
357,23737 3631 17680 19606 654 9544 22438 4737 18495 25730
358,8524 15830 8544 773 13427 4433 8251 23799 18619 10009
359,14684 4502 19874 1176 7883 12182 5581 1714 8150 16365
360,17517 15903 22121 4390 5182 9041 25407 12749 8990 24275
361,16865 15892 5780 6658 4928 7898 23460 5406 22847 4833
362,19237 5469 8337 25414 3744 9060 3497 21064 19769 23713
363,8678 23444 770 11533 21491 20100 17968 13089 8894 16218
364,14418 13541 22359 6926 24764 25338 10789 20171 467 18768
365,3037 5032 497 740 15910 19426 9769 15559 9662 4936
366,6073 15104 17533 20193 7321 21194 2049 5803 19294 11535
367,23109 11925 7869 914 4825 7587 7910 14965 10002 10417
368,10269 9438 22554 5942 12061 10786 9851 18293 24894 16347
369,8431 19089 20095 7494 12466 2665 17723 24209 5522 23600
370,15908 6134 15562 20841 24956 21589 25034 12898 799 1185
371,21072 17860 21413 11191 11443 8796 12885 10433 21857 20016
372,4620 2333 23536 2868 23711 10450 15327 22646 21854 17964
373,17753 21245 11748 17877 7710 20291 25585 25433 78 11237
374,13319 12087 574 15873 24513 16231 14817 19614 10057 12080
375,2426 9555 10594 10834 1583 23141 7095 5044 17156 12818
376,23230 1904 22128 12875 8560 3659 21005 19898 13901 17471
377,20146 19480 7494 20095 19709 16630 17723 3165 2665 24128
378,13552 913 13328 18886 22701 3442 2422 21567 6278 13433
379,3744 21061 13887 8337 681 14141 1846 21558 11904 13294
380,23154 9555 10834 15691 10594 23141 6734 1583 10981 18392
381,6760 24153 7444 17744 24900 6239 21527 13311 24884 14978
382,7553 16425 25675 23888 25319 6848 23429 17860 20732 23301
383,9438 22554 12061 5942 9851 23799 18293 19401 16890 19089
384,11730 23909 17760 19089 8544 9664 19910 13797 11687 14291
385,21494 23077 18399 19930 25645 20553 10796 23349 11275 25013
386,21147 19977 17379 6997 5308 3450 5168 1995 21083 1282
387,4553 16225 21797 19212 13407 7912 1282 2420 9566 16122
388,23912 23774 14544 25429 19161 15169 13503 11030 3744 25596
389,2426 23154 9555 10834 10594 23141 13711 7095 7991 18392
390,23600 19480 20095 19709 7494 12409 14291 2665 20146 12466
391,7938 1228 25406 2879 6105 10157 14406 10629 2414 7329
392,8538 17370 25741 1477 17664 20986 16873 13473 14539 24075
393,2933 20706 16860 20308 13628 11274 14684 241 21197 21512
394,466 8538 3256 14291 22511 8544 8704 21030 20232 12612
395,19923 8894 21654 2945 13294 8037 4147 22445 22801 2236
396,20845 12680 17286 5250 5673 3185 6136 362 8986 1294
397,2426 10594 1583 8990 24075 7095 7991 12818 6734 16928
398,24333 20963 7053 3579 7016 13604 2798 25034 12953 14322
399,11533 5952 25407 15169 8860 19875 12050 13663 13503 2426
400,25457 23280 22478 7850 16688 25424 23588 8870 4461 15594
401,8544 1863 9591 24621 466 8560 2996 4966 18293 20711
402,4511 20782 19571 10062 21458 21373 5954 16905 13925 9138
403,25801 17313 19976 8430 13433 4502 5985 7669 17733 6927
404,5859 2751 22473 22000 21493 11356 7338 10257 17459 2759
405,14684 4502 19874 6612 19678 10857 12018 11634 19789 19010
406,2304 17370 2274 25741 25549 4502 19429 16873 13473 14539
407,10269 25675 9438 12061 22554 5942 10786 9851 1888 9345
408,10036 7902 7257 11447 4387 7605 153 2196 3547 14129
409,13753 17205 14245 11755 24648 18677 12117 17565 20130 20003
410,23280 19949 24152 18718 17743 17769 20244 22478 1329 17248
411,19480 16630 2269 8097 20405 20473 22668 14291 3576 20095
412,16394 24577 8097 24359 2061 12914 7280 25407 8150 20508
413,8560 22645 14385 4940 18122 21552 8920 13628 16552 13918
414,10269 9438 25675 12061 5942 10786 22554 9851 1888 18872
415,14909 24075 18122 12061 21552 2109 9591 20807 13797 23666
416,3774 8905 19764 15370 12849 5771 914 25425 25497 16743
417,678 7934 17653 9822 17133 2459 5414 748 16301 3974
418,14684 4502 15028 18512 8769 19874 1714 7883 15363 11737
419,9591 18122 14385 8920 22645 19822 3009 23490 13918 12645
420,9520 11069 23975 18067 20857 2705 13331 7541 4480 19007
421,16726 20963 23405 1702 13801 17908 7053 15733 20915 24333
422,14619 17398 21996 12758 19100 8068 10341 6716 361 610
423,9591 8544 22511 4966 8920 466 11452 24621 8560 22645
424,20308 18419 6612 5581 7883 17668 15363 19879 4257 1714
425,1863 22511 8544 18902 20496 21854 22413 21464 13541 20990
426,17370 5815 8396 16873 13473 14539 7241 10994 25549 21675
427,12719 8323 24407 20771 5167 18095 2420 8947 11649 13930
428,15331 22731 902 2748 8165 21337 13608 3913 3543 1
429,11964 304 5673 11126 14633 14289 18852 14849 7993 23510
430,20686 12465 5478 1811 1039 12563 6522 1310 17668 22407
431,14061 24992 5083 4324 14211 12948 2526 16191 20320 25950
432,16775 15903 5150 17546 21619 22075 25083 2596 24053 7568
433,11404 14684 2933 20308 20706 16203 16860 6691 24355 18186
434,4620 13410 11803 21871 15327 20725 14593 5717 9218 9284
435,9934 20270 15562 6168 25868 11361 3922 11098 3025 10293
436,17723 20095 6882 19089 20146 5573 2533 5623 24128 25679
437,20146 25187 14895 19089 13797 10035 13679 20095 12158 8894
438,10275 11362 19655 12952 2570 22499 25309 2214 10952 5562
439,23154 10594 2426 9322 25407 17156 1583 5607 23001 10792
440,0 17321 17320 17319 17318 17317 17316 17315 17314 17313
